reserva_id,cliente_id,data_checkin,data_checkout,noites,antecedencia_dias,num_hospedes,tipo_quarto,motivo_viagem,canal_reserva,regime,mes,epoca,fim_semana,feriado,evento_cidade,foi_spa,num_massagens,pediu_room_service,num_vezes_room_service,late_checkout,estacionamento,transfer_aeroporto,consumo_minibar,consumo_bar_hotel,gasto_spa,rating_limpeza,rating_staff,rating_localizacao,rating_geral,fez_reclamacao,preco_quarto_noite,gasto_quarto_total,gasto_extras_total,gasto_total,desconto_aplicado
H003251,C006851,2024-07-10,2024-07-12,2,44,2,Standard,Lazer,Booking,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Sim,31.7,47.24,0.0,4.0,4.0,4,4,Sim,118.41,236.82,128.94,365.76,43.4
H001398,C000534,2024-10-01,2024-10-04,3,47,2,Standard,Lazer,Booking,Pequeno_Almoco,10,Media,Não,Não,Não,Sim,2,Não,0,Não,Não,Não,0.0,0.0,70.61,4.0,4.0,4,5,Não,87.21,261.63,70.61,332.24,0.0
H002058,C002234,2024-01-09,2024-01-11,2,5,2,Suite,Business,Booking,Pequeno_Almoco,1,Baixa,Não,Não,Não,Não,0,Sim,1,Sim,Sim,Sim,0.0,0.0,0.0,4.0,5.0,4,3,Não,194.58,389.16,87.97,477.13,0.0
H000480,C005001,2024-04-16,2024-04-17,1,16,1,Standard,Business,Expedia,Pequeno_Almoco,4,Media,Não,Não,Não,Não,0,Não,0,Não,Não,Sim,30.52,0.0,0.0,3.0,4.0,4,4,Não,86.44,86.44,80.52,166.96,0.0
H001908,C003045,2024-12-16,2024-12-17,1,23,3,Standard,Lazer,Booking,Pequeno_Almoco,12,Baixa,Não,Não,Não,Sim,1,Não,0,Sim,Sim,Não,0.0,0.0,40.5,4.0,4.0,4,4,Não,77.44,77.44,48.5,125.94,0.0
H000830,C007744,2024-01-22,2024-01-27,5,34,4,Superior,Lazer,Expedia,Pequeno_Almoco,1,Baixa,Não,Não,Não,Sim,1,Não,0,Não,Sim,Sim,32.33,27.19,84.32,5.0,5.0,5,4,Sim,126.78,633.9,233.84,867.74,0.0
H001380,C002234,2023-12-14,2023-12-17,3,15,4,Familiar,Lazer,Booking,Pequeno_Almoco,12,Baixa,Não,Não,Não,Sim,1,Sim,1,Não,Sim,Sim,0.0,0.0,116.02,5.0,5.0,5,5,Não,158.22,474.66,210.98,685.64,0.0
H000368,C003714,2024-02-22,2024-02-24,2,19,2,Superior,Business,Booking,Pequeno_Almoco,2,Baixa,Não,Não,Não,Sim,1,Sim,1,Não,Não,Sim,33.66,0.0,41.01,5.0,4.0,5,5,Não,118.5,237.0,141.18,378.18,0.0
H001488,C007787,2023-08-18,2023-08-19,1,39,2,Suite,Lazer,Agencia,Pequeno_Almoco,8,Alta,Não,Não,Não,Sim,2,Não,0,Não,Sim,Sim,9.55,0.0,130.83,5.0,5.0,5,5,Não,289.43,289.43,198.38,487.81,0.0
H004093,C005397,2023-07-27,2023-07-29,2,42,2,Standard,Evento,Booking,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Sim,0.0,37.07,0.0,4.0,5.0,4,4,Não,107.44,214.88,87.07,301.95,0.0
H004830,C002465,2024-02-26,2024-03-01,4,17,2,Standard,Lazer,Direto,Pequeno_Almoco,2,Baixa,Não,Não,Não,Não,0,Não,0,Não,Não,Não,14.47,10.08,0.0,4.0,3.0,5,4,Não,72.55,290.2,24.55,314.75,0.0
H000136,C006781,2024-11-02,2024-11-04,2,11,2,Standard,Lazer,Agencia,Pequeno_Almoco,11,Baixa,Sim,Não,Não,Não,0,Não,0,Não,Não,Não,18.93,19.31,0.0,3.0,4.0,4,4,Não,94.96,189.92,38.24,228.16,0.0
H004384,C003365,2023-06-21,2023-06-23,2,48,2,Suite,Business,Booking,Pequeno_Almoco,6,Alta,Não,Não,Sim,Sim,2,Sim,5,Não,Não,Sim,0.0,0.0,106.59,4.0,5.0,4,5,Não,369.68,739.36,316.39,1055.75,0.0
H000048,C003626,2024-11-04,2024-11-09,5,19,3,Standard,Lazer,Direto,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Não,0,Sim,Sim,Não,5.54,0.0,0.0,5.0,4.0,5,5,Não,74.47,372.35,45.54,417.89,0.0
H000719,C006284,2024-03-15,2024-03-19,4,42,2,Superior,Business,Direto,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,4.0,4.0,4,5,Não,128.85,515.4,32.0,547.4,0.0
H002300,C005481,2024-04-25,2024-04-27,2,16,2,Standard,Business,Expedia,Pequeno_Almoco,4,Media,Não,Não,Não,Não,0,Sim,2,Não,Não,Não,0.0,35.24,0.0,4.0,5.0,4,5,Não,84.93,169.86,67.24,237.1,12.53
H003923,C003202,2024-09-30,2024-10-03,3,50,3,Standard,Evento,Expedia,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,16.2,0.0,0.0,3.0,4.0,4,3,Sim,121.09,363.27,67.23,430.5,0.0
H002438,C005299,2024-12-23,2024-12-28,5,29,1,Standard,Lazer,Direto,Pequeno_Almoco,12,Baixa,Não,Não,Sim,Sim,3,Não,0,Sim,Não,Não,0.0,0.0,184.67,4.0,5.0,4,3,Sim,100.73,503.65,184.67,688.32,0.0
H002232,C000454,2023-09-08,2023-09-12,4,22,2,Standard,Business,Direto,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,2,Sim,5,Não,Sim,Não,0.0,38.01,127.58,5.0,5.0,3,3,Não,112.59,450.36,301.95,752.31,0.0
H000671,C000980,2024-11-06,2024-11-09,3,11,2,Standard,Business,Expedia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Sim,13.8,15.75,0.0,4.0,3.0,5,4,Não,80.0,240.0,103.55,343.55,0.0
H003327,C004127,2023-11-09,2023-11-11,2,26,2,Standard,Lazer,Expedia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Sim,Não,0.0,13.44,113.43,4.0,4.0,4,4,Não,73.56,147.12,142.87,289.99,0.0
H004056,C002023,2024-01-01,2024-01-03,2,32,3,Superior,Business,Direto,Pequeno_Almoco,1,Baixa,Não,Sim,Não,Sim,1,Não,0,Não,Não,Sim,0.0,0.0,58.55,4.0,5.0,4,3,Não,128.07,256.14,108.55,364.69,0.0
H001455,C004396,2024-11-14,2024-11-15,1,47,2,Standard,Lazer,Direto,Pequeno_Almoco,11,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Não,Sim,24.56,0.0,88.03,5.0,4.0,4,3,Sim,79.72,79.72,162.59,242.31,23.11
H004060,C001015,2023-08-05,2023-08-08,3,67,4,Standard,Evento,Booking,Meia_Pensao,8,Alta,Sim,Não,Sim,Não,0,Sim,1,Não,Sim,Não,0.0,62.76,0.0,4.0,5.0,4,3,Sim,149.82,449.46,405.37,854.83,0.0
H000062,C007865,2024-03-25,2024-03-28,3,6,3,Familiar,Business,Booking,Meia_Pensao,3,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,53.45,0.0,3.0,5.0,5,3,Sim,147.61,442.83,302.45,745.28,0.0
H001963,C007156,2024-11-09,2024-11-11,2,8,2,Standard,Lazer,Booking,Pequeno_Almoco,11,Baixa,Sim,Não,Não,Não,0,Sim,3,Sim,Sim,Não,22.56,0.0,0.0,5.0,5.0,4,5,Não,96.31,192.62,131.37,323.99,0.0
H003188,C006913,2024-06-26,2024-06-27,1,15,2,Standard,Lazer,Direto,Pequeno_Almoco,6,Alta,Não,Não,Não,Sim,1,Sim,3,Não,Não,Sim,0.0,42.12,60.41,5.0,5.0,4,3,Não,119.71,119.71,223.58,343.29,0.0
H002342,C005118,2024-09-21,2024-09-24,3,37,1,Standard,Lazer,Direto,Pequeno_Almoco,9,Alta,Sim,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,4.0,4.0,4,3,Sim,130.07,390.21,0.0,390.21,0.0
H000096,C005716,2024-03-03,2024-03-06,3,13,2,Standard,Lazer,Booking,Meia_Pensao,3,Baixa,Sim,Não,Não,Não,0,Sim,1,Não,Não,Não,0.0,0.0,0.0,5.0,5.0,4,3,Não,82.71,248.13,173.51,421.64,0.0
H005119,C005390,2023-09-05,2023-09-09,4,20,2,Standard,Lazer,Booking,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,30.06,0.0,107.25,4.0,4.0,4,3,Sim,115.64,462.56,169.31,631.87,0.0
H000479,C002007,2024-08-14,2024-08-18,4,49,2,Standard,Lazer,Booking,Meia_Pensao,8,Alta,Não,Não,Não,Não,0,Sim,1,Não,Não,Não,0.0,37.09,0.0,3.0,4.0,5,5,Não,107.38,429.52,274.62,704.14,0.0
H000122,C000142,2023-02-17,2023-02-24,7,22,2,Standard,Lazer,Booking,Pequeno_Almoco,2,Baixa,Não,Não,Não,Sim,3,Sim,1,Não,Sim,Não,0.0,26.72,222.41,4.0,4.0,4,4,Não,74.37,520.59,332.85,853.44,123.71
H000843,C004451,2023-04-25,2023-04-30,5,16,3,Familiar,Lazer,Expedia,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,21.9,0.0,53.8,5.0,5.0,4,5,Não,186.63,933.15,115.7,1048.85,0.0
H003376,C000264,2024-01-04,2024-01-07,3,19,2,Superior,Business,Direto,Pequeno_Almoco,1,Baixa,Não,Não,Não,Não,0,Sim,3,Sim,Não,Não,0.0,0.0,0.0,5.0,5.0,5,4,Não,130.06,390.18,83.67,473.85,0.0
H003095,C002005,2024-08-04,2024-08-11,7,40,1,Standard,Business,Agencia,Pequeno_Almoco,8,Alta,Sim,Não,Não,Não,0,Sim,2,Sim,Não,Sim,0.0,25.93,0.0,4.0,5.0,4,3,Não,115.3,807.1,131.07,938.17,0.0
H003478,C000302,2024-06-26,2024-06-27,1,22,1,Standard,Lazer,Expedia,Pequeno_Almoco,6,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,42.53,0.0,4.0,3.0,4,4,Não,106.62,106.62,50.53,157.15,0.0
H005019,C005470,2024-12-11,2024-12-13,2,12,4,Familiar,Business,Booking,Pequeno_Almoco,12,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,8.65,0.0,0.0,5.0,4.0,5,5,Não,160.51,321.02,24.65,345.67,0.0
H002299,C003477,2024-11-13,2024-11-17,4,25,4,Superior,Business,Direto,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Sim,1,Sim,Não,Não,0.0,23.19,0.0,4.0,4.0,5,3,Não,126.07,504.28,38.45,542.73,0.0
H004141,C004477,2023-12-09,2023-12-11,2,49,3,Standard,Business,Direto,Pequeno_Almoco,12,Baixa,Sim,Não,Não,Não,0,Não,0,Sim,Sim,Não,0.0,0.0,0.0,3.0,5.0,4,4,Não,90.25,180.5,16.0,196.5,28.45
H002226,C007978,2024-03-20,2024-03-23,3,9,3,Familiar,Business,Direto,Pequeno_Almoco,3,Baixa,Não,Não,Não,Sim,1,Não,0,Não,Sim,Sim,15.41,19.56,62.49,4.0,4.0,4,5,Não,152.28,456.84,171.46,628.3,0.0
H001562,C001920,2024-12-28,2025-01-01,4,6,3,Familiar,Business,Direto,Pequeno_Almoco,12,Baixa,Sim,Não,Sim,Sim,1,Não,0,Não,Sim,Não,10.12,5.46,72.84,4.0,3.0,5,3,Não,188.71,754.84,120.42,875.26,0.0
H001840,C005868,2024-07-01,2024-07-06,5,91,1,Standard,Lazer,Expedia,Meia_Pensao,7,Alta,Não,Não,Não,Sim,1,Sim,1,Não,Não,Não,0.0,0.0,44.26,5.0,4.0,5,4,Não,114.31,571.55,199.26,770.81,0.0
H001745,C006871,2024-06-07,2024-06-09,2,40,2,Superior,Evento,Direto,Pequeno_Almoco,6,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Sim,15.07,0.0,0.0,4.0,5.0,4,5,Não,162.05,324.1,65.07,389.17,35.51
H000323,C006253,2023-10-04,2023-10-06,2,19,3,Familiar,Lazer,Booking,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,4.0,5.0,4,4,Não,163.49,326.98,16.0,342.98,0.0
H004344,C006979,2024-05-18,2024-05-19,1,28,4,Suite,Lazer,Direto,Pequeno_Almoco,5,Media,Sim,Não,Não,Sim,1,Sim,2,Não,Não,Sim,22.27,0.0,102.16,5.0,5.0,4,5,Não,230.48,230.48,207.11,437.59,0.0
H001579,C002261,2023-06-04,2023-06-08,4,48,4,Superior,Lazer,Direto,Pequeno_Almoco,6,Alta,Sim,Não,Não,Sim,1,Não,0,Não,Sim,Não,0.0,0.0,77.48,4.0,4.0,4,3,Não,190.06,760.24,109.48,869.72,70.56
H002678,C005234,2023-05-06,2023-05-07,1,37,1,Standard,Lazer,Agencia,Pequeno_Almoco,5,Media,Sim,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,41.12,0.0,5.0,4.0,4,4,Não,107.42,107.42,41.12,148.54,0.0
H000335,C001199,2023-11-19,2023-11-20,1,22,3,Superior,Lazer,Booking,Pequeno_Almoco,11,Baixa,Sim,Não,Não,Sim,2,Sim,2,Sim,Não,Sim,0.0,18.03,121.74,5.0,4.0,4,4,Não,120.93,120.93,242.24,363.17,18.65
H003686,C000893,2024-04-27,2024-04-30,3,52,1,Suite,Lazer,Direto,Meia_Pensao,4,Media,Sim,Não,Não,Sim,1,Não,0,Sim,Não,Sim,38.28,0.0,108.07,5.0,5.0,4,5,Não,233.35,700.05,271.35,971.4,0.0
H003200,C000256,2023-04-06,2023-04-07,1,11,2,Standard,Business,Expedia,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,1,Sim,2,Não,Sim,Sim,0.0,44.02,116.64,4.0,4.0,4,5,Não,94.22,94.22,249.18,343.4,0.0
H000834,C001282,2024-07-25,2024-07-29,4,109,3,Standard,Evento,Booking,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Não,0,Sim,Não,Sim,15.39,0.0,0.0,4.0,3.0,4,3,Não,114.49,457.96,65.39,523.35,0.0
H003182,C003085,2024-04-23,2024-04-25,2,2,2,Standard,Lazer,Booking,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,1,Sim,1,Sim,Não,Sim,0.0,17.69,53.65,5.0,5.0,3,4,Não,89.42,178.84,154.0,332.84,0.0
H002276,C000302,2023-09-26,2023-09-28,2,51,2,Standard,Business,Booking,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,0.0,0.0,0.0,4.0,5.0,5,3,Não,106.02,212.04,36.31,248.35,0.0
H001882,C002500,2024-04-02,2024-04-05,3,28,1,Superior,Lazer,Direto,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,1,Não,0,Não,Não,Não,0.0,26.54,54.58,4.0,4.0,4,5,Não,149.32,447.96,81.12,529.08,0.0
H000732,C006404,2023-09-25,2023-09-27,2,32,2,Superior,Lazer,Agencia,Pequeno_Almoco,9,Alta,Não,Não,Sim,Sim,2,Não,0,Não,Sim,Sim,0.0,35.01,76.28,4.0,5.0,4,5,Não,220.72,441.44,177.29,618.73,0.0
H000292,C002025,2024-01-21,2024-01-22,1,19,4,Superior,Lazer,Expedia,Pequeno_Almoco,1,Baixa,Sim,Não,Não,Não,0,Não,0,Sim,Sim,Não,22.0,0.0,0.0,5.0,5.0,4,4,Não,143.06,143.06,30.0,173.06,0.0
H001527,C000057,2023-07-13,2023-07-18,5,41,3,Familiar,Business,Direto,Pequeno_Almoco,7,Alta,Não,Não,Não,Sim,1,Sim,3,Sim,Sim,Não,0.0,0.0,40.96,5.0,4.0,4,4,Não,199.57,997.85,159.73,1157.58,0.0
H004393,C001952,2024-07-31,2024-08-04,4,30,3,Standard,Lazer,Direto,Pequeno_Almoco,7,Alta,Não,Não,Sim,Sim,1,Não,0,Sim,Sim,Sim,8.29,21.67,113.99,4.0,5.0,4,5,Não,126.99,507.96,225.95,733.91,0.0
H003186,C001405,2023-12-26,2023-12-27,1,2,2,Standard,Business,Booking,Pequeno_Almoco,12,Baixa,Não,Não,Sim,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,3.0,4.0,4,3,Não,101.76,101.76,8.0,109.76,0.0
H002411,C002960,2023-03-12,2023-03-16,4,8,1,Standard,Lazer,Direto,Pequeno_Almoco,3,Baixa,Sim,Não,Não,Não,0,Não,0,Não,Não,Não,22.77,0.0,0.0,4.0,4.0,5,5,Não,83.29,333.16,22.77,355.93,0.0
H002099,C003397,2023-03-28,2023-04-04,7,4,1,Superior,Business,Expedia,Meia_Pensao,3,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Sim,Não,38.82,0.0,76.68,4.0,4.0,4,4,Não,122.0,854.0,346.5,1200.5,0.0
H004476,C000468,2023-05-20,2023-05-22,2,12,2,Standard,Lazer,Direto,Pequeno_Almoco,5,Media,Sim,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,5.0,4.0,4,4,Não,99.97,199.94,16.0,215.94,0.0
H005362,C003187,2024-11-11,2024-11-15,4,36,3,Standard,Lazer,Agencia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,11.91,59.89,0.0,4.0,3.0,5,5,Não,83.65,334.6,103.8,438.4,0.0
H000658,C002740,2024-04-04,2024-04-07,3,7,3,Familiar,Lazer,Agencia,Meia_Pensao,4,Media,Não,Não,Não,Não,0,Não,0,Não,Não,Sim,0.0,0.0,0.0,5.0,5.0,4,3,Não,160.04,480.12,275.0,755.12,0.0
H004796,C004024,2023-06-17,2023-06-18,1,103,1,Standard,Lazer,Booking,Pequeno_Almoco,6,Alta,Sim,Não,Não,Não,0,Não,0,Sim,Sim,Sim,0.0,0.0,0.0,3.0,4.0,5,4,Não,124.73,124.73,58.0,182.73,0.0
H004908,C003565,2024-10-17,2024-10-22,5,11,1,Standard,Business,Expedia,Meia_Pensao,10,Media,Não,Não,Não,Não,0,Sim,2,Não,Sim,Sim,38.98,19.33,0.0,3.0,4.0,4,4,Não,99.99,499.95,329.93,829.88,0.0
H003044,C003862,2023-05-26,2023-05-30,4,9,3,Familiar,Business,Direto,Pequeno_Almoco,5,Media,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,0.0,0.0,0.0,5.0,3.0,5,4,Não,178.05,712.2,79.46,791.66,87.63
H005204,C002754,2023-09-02,2023-09-05,3,84,4,Familiar,Lazer,Agencia,Pequeno_Almoco,9,Alta,Sim,Não,Não,Não,0,Não,0,Não,Sim,Sim,21.59,0.0,0.0,4.0,4.0,4,5,Não,227.03,681.09,95.59,776.68,0.0
H000899,C007481,2024-06-12,2024-06-16,4,41,3,Superior,Evento,Booking,Meia_Pensao,6,Alta,Não,Não,Não,Sim,1,Não,0,Não,Não,Não,6.64,0.0,90.87,5.0,4.0,3,5,Não,169.5,678.0,397.51,1075.51,0.0
H000429,C002523,2023-08-16,2023-08-24,8,42,2,Standard,Evento,Direto,Meia_Pensao,8,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,5.0,4.0,5,3,Não,109.65,877.2,400.0,1277.2,0.0
H003564,C007051,2024-06-03,2024-06-04,1,45,2,Standard,Lazer,Direto,Pequeno_Almoco,6,Alta,Não,Não,Não,Não,0,Sim,1,Não,Não,Sim,20.83,19.06,0.0,4.0,4.0,5,4,Sim,107.04,107.04,122.44,229.48,0.0
H002581,C004881,2024-12-07,2024-12-09,2,12,2,Superior,Lazer,Booking,Pequeno_Almoco,12,Baixa,Sim,Não,Não,Não,0,Sim,3,Sim,Não,Não,13.14,16.01,0.0,4.0,4.0,4,4,Não,130.69,261.38,97.23,358.61,0.0
H001427,C007883,2024-05-31,2024-06-03,3,7,2,Suite,Lazer,Direto,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,1,Sim,5,Sim,Sim,Sim,0.0,0.0,44.08,4.0,5.0,5,4,Não,245.36,736.08,204.24,940.32,0.0
H005068,C007411,2023-12-25,2023-12-26,1,16,2,Superior,Lazer,Direto,Meia_Pensao,12,Baixa,Não,Sim,Sim,Não,0,Não,0,Não,Sim,Sim,29.32,24.88,0.0,4.0,4.0,4,3,Não,142.96,142.96,162.2,305.16,0.0
H002081,C004948,2023-01-01,2023-01-02,1,14,4,Familiar,Evento,Direto,Meia_Pensao,1,Baixa,Sim,Sim,Não,Não,0,Não,0,Não,Sim,Não,31.65,41.04,0.0,4.0,4.0,4,3,Não,177.19,177.19,180.69,357.88,0.0
H001477,C000340,2023-08-23,2023-08-25,2,16,2,Superior,Lazer,Direto,Pequeno_Almoco,8,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,5.0,4.0,5,5,Não,169.55,339.1,0.0,339.1,0.0
H001393,C003218,2024-01-29,2024-01-31,2,32,2,Superior,Lazer,Direto,Pequeno_Almoco,1,Baixa,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,24.82,0.0,59.77,5.0,5.0,5,3,Não,113.0,226.0,100.59,326.59,28.92
H002877,C002036,2024-09-26,2024-09-29,3,58,2,Superior,Lazer,Direto,Meia_Pensao,9,Alta,Não,Não,Não,Não,0,Sim,1,Sim,Sim,Não,0.0,0.0,0.0,4.0,5.0,4,5,Não,176.68,530.04,191.51,721.55,102.93
H004711,C004635,2024-03-10,2024-03-11,1,18,2,Standard,Lazer,Booking,Pequeno_Almoco,3,Baixa,Sim,Não,Não,Não,0,Não,0,Não,Não,Não,25.71,29.53,0.0,4.0,4.0,4,3,Não,90.13,90.13,55.24,145.37,0.0
H002195,C007047,2024-08-03,2024-08-10,7,54,2,Standard,Business,Booking,Pequeno_Almoco,8,Alta,Sim,Não,Não,Não,0,Não,0,Não,Sim,Sim,18.78,0.0,0.0,5.0,4.0,4,5,Não,130.09,910.63,124.78,1035.41,0.0
H001700,C001076,2023-07-03,2023-07-07,4,73,2,Standard,Lazer,Expedia,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,4.0,5.0,3,3,Não,106.79,427.16,32.0,459.16,0.0
H002064,C001630,2024-07-26,2024-07-29,3,114,2,Superior,Lazer,Direto,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Sim,3,Não,Não,Não,28.79,0.0,0.0,4.0,5.0,4,5,Não,165.05,495.15,94.0,589.15,68.08
H001122,C006464,2024-08-03,2024-08-05,2,74,3,Superior,Evento,Direto,Meia_Pensao,8,Alta,Sim,Não,Sim,Não,0,Sim,4,Não,Sim,Não,5.25,0.0,0.0,5.0,4.0,5,5,Não,217.96,435.92,302.67,738.59,0.0
H001898,C004537,2024-08-29,2024-08-30,1,38,4,Standard,Lazer,Expedia,Pequeno_Almoco,8,Alta,Não,Não,Não,Sim,1,Sim,1,Sim,Sim,Não,0.0,25.32,122.09,3.0,4.0,4,3,Não,109.77,109.77,178.51,288.28,0.0
H004856,C005434,2023-08-15,2023-08-17,2,79,2,Superior,Lazer,Booking,Pequeno_Almoco,8,Alta,Não,Não,Sim,Sim,2,Sim,4,Não,Sim,Não,24.31,0.0,106.82,4.0,4.0,4,5,Não,197.46,394.92,220.38,615.3,39.68
H001666,C003291,2024-12-22,2024-12-25,3,31,3,Familiar,Lazer,Expedia,Pequeno_Almoco,12,Baixa,Sim,Não,Sim,Não,0,Sim,1,Não,Sim,Não,0.0,0.0,0.0,3.0,4.0,5,5,Não,206.18,618.54,55.45,673.99,0.0
H002706,C007459,2023-07-08,2023-07-12,4,71,3,Familiar,Lazer,Direto,Meia_Pensao,7,Alta,Sim,Não,Não,Não,0,Sim,1,Não,Não,Não,0.0,0.0,0.0,5.0,5.0,4,4,Não,229.63,918.52,333.39,1251.91,95.65
H004509,C001688,2024-11-09,2024-11-11,2,20,2,Standard,Lazer,Agencia,Meia_Pensao,11,Baixa,Sim,Não,Não,Sim,1,Não,0,Não,Sim,Não,0.0,0.0,56.9,5.0,5.0,4,3,Não,92.68,185.36,172.9,358.26,0.0
H004195,C003717,2023-11-18,2023-11-22,4,15,2,Suite,Lazer,Agencia,Meia_Pensao,11,Baixa,Sim,Não,Não,Não,0,Não,0,Não,Não,Não,39.8,0.0,0.0,5.0,4.0,5,4,Não,211.38,845.52,239.8,1085.32,0.0
H003803,C006153,2024-03-10,2024-03-11,1,27,2,Standard,Evento,Direto,Pequeno_Almoco,3,Baixa,Sim,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,4.0,4.0,5,3,Não,86.76,86.76,0.0,86.76,0.0
H000071,C006589,2023-05-29,2023-06-02,4,50,2,Superior,Business,Agencia,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,2,Sim,1,Sim,Sim,Não,29.93,0.0,154.88,5.0,4.0,4,3,Não,124.84,499.36,234.48,733.84,0.0
H005177,C006875,2023-08-21,2023-08-24,3,19,1,Superior,Lazer,Booking,Pequeno_Almoco,8,Alta,Não,Não,Não,Sim,1,Não,0,Sim,Não,Não,0.0,61.07,83.36,5.0,4.0,4,5,Não,153.12,459.36,144.43,603.79,0.0
H001189,C006879,2023-03-13,2023-03-15,2,21,3,Superior,Lazer,Booking,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Sim,3,Não,Sim,Não,0.0,0.0,0.0,5.0,4.0,4,5,Não,115.87,231.74,74.23,305.97,29.56
H001457,C000051,2024-11-01,2024-11-03,2,10,2,Standard,Lazer,Expedia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Não,0,Não,Sim,Sim,0.0,0.0,0.0,5.0,5.0,5,4,Não,84.81,169.62,66.0,235.62,0.0
H002314,C006369,2023-09-26,2023-09-29,3,59,3,Familiar,Lazer,Agencia,Pequeno_Almoco,9,Alta,Não,Não,Sim,Não,0,Não,0,Sim,Não,Não,0.0,42.84,0.0,4.0,3.0,4,4,Não,261.22,783.66,42.84,826.5,69.78
H004670,C004919,2024-04-28,2024-05-02,4,4,2,Standard,Lazer,Direto,Pequeno_Almoco,4,Media,Sim,Não,Não,Sim,1,Não,0,Não,Sim,Não,0.0,0.0,41.01,4.0,5.0,4,4,Não,108.08,432.32,73.01,505.33,0.0
H000239,C006687,2023-04-07,2023-04-08,1,9,2,Standard,Evento,Direto,Pequeno_Almoco,4,Media,Não,Não,Não,Não,0,Sim,2,Não,Não,Não,0.0,0.0,0.0,4.0,5.0,4,4,Não,89.15,89.15,37.44,126.59,0.0
H005197,C000785,2024-05-04,2024-05-09,5,8,2,Superior,Lazer,Booking,Pequeno_Almoco,5,Media,Sim,Não,Não,Sim,1,Não,0,Não,Sim,Não,0.0,0.0,44.36,4.0,5.0,5,4,Não,138.36,691.8,84.36,776.16,0.0
H001695,C002554,2023-09-19,2023-09-22,3,143,4,Familiar,Lazer,Direto,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,1,Não,0,Sim,Sim,Sim,0.0,0.0,61.44,4.0,5.0,5,4,Não,226.57,679.71,135.44,815.15,55.32
H003957,C005693,2024-06-20,2024-06-23,3,97,3,Familiar,Lazer,Booking,Pequeno_Almoco,6,Alta,Não,Não,Sim,Não,0,Não,0,Sim,Sim,Não,0.0,0.0,0.0,5.0,5.0,5,4,Não,251.52,754.56,24.0,778.56,0.0
H002032,C007617,2023-04-26,2023-04-27,1,31,3,Familiar,Business,Booking,Pequeno_Almoco,4,Media,Não,Não,Sim,Não,0,Não,0,Não,Sim,Sim,0.0,35.89,0.0,4.0,4.0,5,4,Não,200.3,200.3,93.89,294.19,16.87
