cliente_id,idade,genero,nacionalidade,distrito_residencia,cliente_desde,tipo_cliente,cliente_habitual,ano_primeira_interacao,mes_primeira_interacao,dia_primeira_interacao,cliente_habitual_bool,anos_desde_primeira_interacao,faixa_etaria
C000372,49,F,FR,Estrangeiro,2023-08-15,Restaurante,Não,2023,8,15,False,2.2,45-54
C003478,18,F,PT,Braga,2024-12-30,Restaurante,Sim,2024,12,30,True,0.8,18-24
C002390,58,M,PT,Lisboa,2023-01-12,Ambos,Sim,2023,1,12,True,2.8,55-64
C006319,57,M,Outro,Estrangeiro,2023-08-29,Restaurante,Não,2023,8,29,False,2.1,55-64
C006285,32,M,PT,Coimbra,2023-10-03,Restaurante,Não,2023,10,3,False,2.0,25-34
C005664,18,F,ES,Estrangeiro,2024-08-17,Hotel,Não,2024,8,17,False,1.2,18-24
C004488,32,F,FR,Estrangeiro,2023-10-06,Restaurante,Sim,2023,10,6,True,2.0,25-34
C007670,41,F,PT,Porto,2024-07-11,Hotel,Sim,2024,7,11,True,1.3,35-44
C001361,41,F,PT,Porto,2023-11-07,Restaurante,Não,2023,11,7,False,1.9,35-44
C000912,45,M,PT,Lisboa,2023-12-06,Restaurante,Não,2023,12,6,False,1.9,45-54
C005142,50,M,ES,Estrangeiro,2024-02-10,Restaurante,Sim,2024,2,10,True,1.7,45-54
C004296,18,F,PT,Porto,2024-06-08,Restaurante,Não,2024,6,8,False,1.4,18-24
C007977,26,F,ES,Estrangeiro,2023-02-07,Ambos,Sim,2023,2,7,True,2.7,25-34
C004603,68,F,FR,Estrangeiro,2023-05-18,Restaurante,Sim,2023,5,18,True,2.4,65+
C000965,40,F,PT,Coimbra,2023-06-01,Ambos,Sim,2023,6,1,True,2.4,35-44
C001424,28,F,FR,Estrangeiro,2023-03-01,Hotel,Não,2023,3,1,False,2.6,25-34
C000123,64,F,PT,Lisboa,2023-08-07,Restaurante,Não,2023,8,7,False,2.2,55-64
C000480,59,F,UK,Estrangeiro,2024-12-29,Ambos,Sim,2024,12,29,True,0.8,55-64
C000663,41,M,PT,Aveiro,2024-07-02,Restaurante,Não,2024,7,2,False,1.3,35-44
C006693,38,F,FR,Estrangeiro,2023-01-29,Restaurante,Não,2023,1,29,False,2.7,35-44
C002190,51,M,FR,Estrangeiro,2024-06-16,Restaurante,Não,2024,6,16,False,1.3,45-54
C005215,47,M,PT,Braga,2024-08-29,Hotel,Não,2024,8,29,False,1.1,45-54
C002132,42,M,PT,Braga,2024-04-29,Ambos,Não,2024,4,29,False,1.5,35-44
C000440,41,F,PT,Lisboa,2024-06-03,Hotel,Não,2024,6,3,False,1.4,35-44
C001380,71,F,PT,Coimbra,2023-12-05,Hotel,Não,2023,12,5,False,1.9,65+
C001444,21,M,FR,Estrangeiro,2024-12-07,Restaurante,Não,2024,12,7,False,0.9,18-24
C004380,29,F,PT,Porto,2024-05-28,Restaurante,Não,2024,5,28,False,1.4,25-34
C004336,31,F,UK,Estrangeiro,2023-10-21,Restaurante,Não,2023,10,21,False,2.0,25-34
C001478,48,M,UK,Estrangeiro,2023-10-22,Ambos,Sim,2023,10,22,True,2.0,45-54
C006750,39,F,UK,Estrangeiro,2023-05-16,Hotel,Não,2023,5,16,False,2.4,35-44
C001174,40,M,ES,Estrangeiro,2024-09-25,Ambos,Sim,2024,9,25,True,1.1,35-44
C004535,53,M,DE,Estrangeiro,2024-03-11,Hotel,Não,2024,3,11,False,1.6,45-54
C005410,59,M,ES,Estrangeiro,2024-08-07,Restaurante,Não,2024,8,7,False,1.2,55-64
C002447,46,M,PT,Braga,2023-05-08,Restaurante,Não,2023,5,8,False,2.4,45-54
C003949,37,F,Outro,Estrangeiro,2023-12-12,Restaurante,Não,2023,12,12,False,1.9,35-44
C003086,46,F,PT,Lisboa,2024-11-05,Ambos,Sim,2024,11,5,True,1.0,45-54
C000280,35,F,PT,Braga,2024-12-03,Ambos,Não,2024,12,3,False,0.9,35-44
C002581,47,M,PT,Porto,2024-05-15,Restaurante,Não,2024,5,15,False,1.4,45-54
C004626,62,M,Outro,Estrangeiro,2024-03-01,Restaurante,Não,2024,3,1,False,1.6,55-64
C001102,18,F,FR,Estrangeiro,2023-02-16,Restaurante,Não,2023,2,16,False,2.7,18-24
C006225,50,M,UK,Estrangeiro,2023-05-14,Hotel,Não,2023,5,14,False,2.4,45-54
C001695,44,F,DE,Estrangeiro,2024-04-04,Restaurante,Não,2024,4,4,False,1.5,35-44
C002143,44,F,PT,Lisboa,2024-05-20,Hotel,Não,2024,5,20,False,1.4,35-44
C003318,26,F,PT,Porto,2023-10-29,Restaurante,Não,2023,10,29,False,2.0,25-34
C002424,41,M,PT,Porto,2024-10-12,Hotel,Não,2024,10,12,False,1.0,35-44
C006286,32,F,PT,Viseu,2023-02-28,Hotel,Não,2023,2,28,False,2.6,25-34
C005071,23,F,FR,Estrangeiro,2024-07-16,Hotel,Não,2024,7,16,False,1.3,18-24
C000578,54,F,FR,Estrangeiro,2023-01-15,Hotel,Sim,2023,1,15,True,2.8,45-54
C000060,57,M,PT,Outro,2023-01-16,Restaurante,Sim,2023,1,16,True,2.8,55-64
C000788,49,F,UK,Estrangeiro,2024-07-01,Restaurante,Não,2024,7,1,False,1.3,45-54
C002544,37,F,FR,Estrangeiro,2023-07-12,Hotel,Não,2023,7,12,False,2.3,35-44
C005832,40,F,ES,Estrangeiro,2024-01-01,Restaurante,Não,2024,1,1,False,1.8,35-44
C005109,24,M,PT,Braga,2024-02-10,Restaurante,Não,2024,2,10,False,1.7,18-24
C004305,21,F,FR,Estrangeiro,2023-02-07,Ambos,Não,2023,2,7,False,2.7,18-24
C007085,37,F,PT,Porto,2024-01-27,Hotel,Não,2024,1,27,False,1.7,35-44
C005361,41,M,PT,Porto,2023-08-07,Restaurante,Sim,2023,8,7,True,2.2,35-44
C007512,80,F,ES,Estrangeiro,2023-02-28,Hotel,Não,2023,2,28,False,2.6,65+
C007554,23,M,PT,Porto,2023-03-03,Ambos,Não,2023,3,3,False,2.6,18-24
C003908,19,M,FR,Estrangeiro,2024-08-05,Ambos,Sim,2024,8,5,True,1.2,18-24
C007498,75,F,PT,Porto,2024-03-10,Restaurante,Não,2024,3,10,False,1.6,65+
C006404,50,M,PT,Lisboa,2023-12-09,Hotel,Não,2023,12,9,False,1.9,45-54
C005164,42,F,PT,Faro,2023-06-10,Ambos,Sim,2023,6,10,True,2.4,35-44
C006794,32,F,FR,Estrangeiro,2023-10-14,Restaurante,Não,2023,10,14,False,2.0,25-34
C000185,38,M,PT,Lisboa,2024-07-22,Restaurante,Não,2024,7,22,False,1.2,35-44
C002471,59,M,FR,Estrangeiro,2024-03-13,Restaurante,Não,2024,3,13,False,1.6,55-64
C002516,47,M,DE,Estrangeiro,2024-11-12,Hotel,Não,2024,11,12,False,0.9,45-54
C000421,74,M,FR,Estrangeiro,2024-06-12,Restaurante,Não,2024,6,12,False,1.3,65+
C000554,46,F,PT,Lisboa,2023-10-08,Hotel,Não,2023,10,8,False,2.0,45-54
C001398,26,M,PT,Porto,2024-07-25,Restaurante,Não,2024,7,25,False,1.2,25-34
C007157,60,F,UK,Estrangeiro,2024-08-21,Restaurante,Não,2024,8,21,False,1.2,55-64
C002408,55,M,PT,Braga,2023-10-26,Restaurante,Sim,2023,10,26,True,2.0,55-64
C006829,39,M,UK,Estrangeiro,2023-01-28,Ambos,Sim,2023,1,28,True,2.7,35-44
C001761,68,F,PT,Coimbra,2024-05-02,Restaurante,Não,2024,5,2,False,1.5,65+
C007522,18,F,UK,Estrangeiro,2024-01-17,Restaurante,Não,2024,1,17,False,1.8,18-24
C000298,46,F,DE,Estrangeiro,2023-08-15,Hotel,Não,2023,8,15,False,2.2,45-54
C000444,40,M,FR,Estrangeiro,2023-12-07,Restaurante,Não,2023,12,7,False,1.9,35-44
C003539,41,F,FR,Estrangeiro,2023-11-11,Restaurante,Não,2023,11,11,False,1.9,35-44
C001120,58,M,PT,Braga,2023-10-25,Restaurante,Sim,2023,10,25,True,2.0,55-64
C002674,33,M,PT,Coimbra,2023-04-16,Restaurante,Não,2023,4,16,False,2.5,25-34
C002606,39,F,ES,Estrangeiro,2023-06-17,Ambos,Não,2023,6,17,False,2.3,35-44
C001922,53,F,PT,Outro,2024-05-18,Hotel,Não,2024,5,18,False,1.4,45-54
C000656,42,M,FR,Estrangeiro,2024-02-27,Restaurante,Não,2024,2,27,False,1.6,35-44
C004709,57,M,ES,Estrangeiro,2023-10-13,Restaurante,Não,2023,10,13,False,2.0,55-64
C005532,30,F,DE,Estrangeiro,2024-12-13,Restaurante,Sim,2024,12,13,True,0.8,25-34
C003044,45,F,ES,Estrangeiro,2024-12-02,Restaurante,Não,2024,12,2,False,0.9,45-54
C004240,40,F,PT,Porto,2023-03-25,Hotel,Não,2023,3,25,False,2.6,35-44
C006204,71,M,ES,Estrangeiro,2023-11-04,Ambos,Não,2023,11,4,False,2.0,65+
C004051,30,F,PT,Lisboa,2023-03-13,Hotel,Não,2023,3,13,False,2.6,25-34
C006705,38,F,PT,Lisboa,2024-01-01,Restaurante,Sim,2024,1,1,True,1.8,35-44
C006221,61,F,PT,Lisboa,2023-09-18,Hotel,Não,2023,9,18,False,2.1,55-64
C000559,48,F,FR,Estrangeiro,2023-08-08,Restaurante,Não,2023,8,8,False,2.2,45-54
C006740,25,F,PT,Lisboa,2023-05-03,Hotel,Não,2023,5,3,False,2.5,25-34
C001372,69,F,PT,Porto,2023-05-20,Restaurante,Não,2023,5,20,False,2.4,65+
C000908,53,F,DE,Estrangeiro,2024-07-31,Ambos,Sim,2024,7,31,True,1.2,45-54
C004011,42,F,ES,Estrangeiro,2024-04-29,Restaurante,Sim,2024,4,29,True,1.5,35-44
C001434,32,F,ES,Estrangeiro,2024-06-30,Restaurante,Sim,2024,6,30,True,1.3,25-34
C007799,44,F,ES,Estrangeiro,2024-11-15,Ambos,Sim,2024,11,15,True,0.9,35-44
C004413,25,F,FR,Estrangeiro,2023-12-31,Hotel,Não,2023,12,31,False,1.8,25-34
C005029,62,F,PT,Lisboa,2024-05-21,Hotel,Não,2024,5,21,False,1.4,55-64
C005965,63,F,PT,Porto,2023-03-22,Hotel,Não,2023,3,22,False,2.6,55-64
C000927,33,F,PT,Aveiro,2023-09-01,Hotel,Não,2023,9,1,False,2.1,25-34
C003197,53,F,DE,Estrangeiro,2023-12-03,Hotel,Não,2023,12,3,False,1.9,45-54
C000016,33,F,PT,Braga,2024-01-09,Ambos,Sim,2024,1,9,True,1.8,25-34
C007241,53,M,PT,Porto,2024-03-23,Restaurante,Não,2024,3,23,False,1.6,45-54
C007287,59,F,PT,Outro,2024-09-14,Restaurante,Não,2024,9,14,False,1.1,55-64
C005703,42,M,PT,Porto,2024-09-17,Hotel,Não,2024,9,17,False,1.1,35-44
C001162,78,F,PT,Porto,2024-10-29,Ambos,Não,2024,10,29,False,1.0,65+
C003591,59,M,DE,Estrangeiro,2024-04-28,Ambos,Sim,2024,4,28,True,1.5,55-64
C004248,77,F,PT,Lisboa,2023-08-12,Restaurante,Não,2023,8,12,False,2.2,65+
C007324,45,M,PT,Aveiro,2024-05-15,Ambos,Sim,2024,5,15,True,1.4,45-54
C004935,34,F,PT,Porto,2024-03-10,Hotel,Não,2024,3,10,False,1.6,25-34
C005588,18,F,ES,Estrangeiro,2023-07-13,Restaurante,Não,2023,7,13,False,2.3,18-24
C003923,36,M,PT,Faro,2023-02-24,Restaurante,Não,2023,2,24,False,2.6,35-44
C001363,43,F,PT,Lisboa,2024-12-05,Hotel,Não,2024,12,5,False,0.9,35-44
C001213,30,F,PT,Lisboa,2023-04-03,Hotel,Não,2023,4,3,False,2.5,25-34
C001877,33,F,ES,Estrangeiro,2024-08-12,Restaurante,Não,2024,8,12,False,1.2,25-34
C002518,18,F,UK,Estrangeiro,2023-01-04,Restaurante,Não,2023,1,4,False,2.8,18-24
C003035,42,M,UK,Estrangeiro,2024-10-14,Hotel,Não,2024,10,14,False,1.0,35-44
C006222,41,M,PT,Porto,2024-12-22,Hotel,Não,2024,12,22,False,0.8,35-44
C007334,64,F,PT,Faro,2023-10-16,Restaurante,Não,2023,10,16,False,2.0,55-64
C001171,54,M,ES,Estrangeiro,2023-08-22,Restaurante,Sim,2023,8,22,True,2.2,45-54
C006330,43,F,PT,Porto,2024-08-21,Hotel,Não,2024,8,21,False,1.2,35-44
C006520,47,F,PT,Faro,2024-07-10,Hotel,Não,2024,7,10,False,1.3,45-54
C003893,29,M,PT,Coimbra,2024-05-02,Restaurante,Não,2024,5,2,False,1.5,25-34
C001834,46,M,PT,Lisboa,2023-06-20,Ambos,Sim,2023,6,20,True,2.3,45-54
C004992,52,F,ES,Estrangeiro,2024-10-25,Restaurante,Não,2024,10,25,False,1.0,45-54
C001860,46,F,PT,Coimbra,2024-03-10,Hotel,Não,2024,3,10,False,1.6,45-54
C003205,26,F,ES,Estrangeiro,2024-11-12,Ambos,Sim,2024,11,12,True,0.9,25-34
C004013,26,M,DE,Estrangeiro,2024-12-05,Restaurante,Não,2024,12,5,False,0.9,25-34
C004191,48,M,PT,Faro,2024-06-05,Restaurante,Não,2024,6,5,False,1.4,45-54
C003716,39,F,PT,Porto,2023-11-04,Ambos,Sim,2023,11,4,True,2.0,35-44
C005720,18,M,ES,Estrangeiro,2023-01-02,Hotel,Não,2023,1,2,False,2.8,18-24
C000388,72,F,DE,Estrangeiro,2024-08-08,Restaurante,Não,2024,8,8,False,1.2,65+
C005112,80,F,PT,Coimbra,2023-01-14,Restaurante,Não,2023,1,14,False,2.8,65+
C001033,48,M,UK,Estrangeiro,2024-06-27,Hotel,Não,2024,6,27,False,1.3,45-54
C005483,43,M,ES,Estrangeiro,2024-02-03,Restaurante,Não,2024,2,3,False,1.7,35-44
C006385,49,F,PT,Lisboa,2024-12-24,Restaurante,Não,2024,12,24,False,0.8,45-54
C003835,26,M,PT,Lisboa,2023-09-03,Restaurante,Não,2023,9,3,False,2.1,25-34
C005213,39,M,PT,Lisboa,2023-07-09,Restaurante,Sim,2023,7,9,True,2.3,35-44
C000932,72,M,PT,Aveiro,2023-06-20,Restaurante,Não,2023,6,20,False,2.3,65+
C004236,23,F,PT,Porto,2024-02-21,Restaurante,Não,2024,2,21,False,1.7,18-24
C000692,60,M,FR,Estrangeiro,2023-03-26,Hotel,Não,2023,3,26,False,2.6,55-64
C001892,42,M,DE,Estrangeiro,2024-05-06,Hotel,Não,2024,5,6,False,1.5,35-44
C003758,74,F,PT,Porto,2024-04-14,Ambos,Não,2024,4,14,False,1.5,65+
C004333,54,F,Outro,Estrangeiro,2023-12-08,Restaurante,Não,2023,12,8,False,1.9,45-54
C006362,59,M,UK,Estrangeiro,2024-11-20,Hotel,Não,2024,11,20,False,0.9,55-64
C002493,34,M,UK,Estrangeiro,2023-06-19,Restaurante,Não,2023,6,19,False,2.3,25-34
C006770,31,F,PT,Lisboa,2024-09-16,Restaurante,Não,2024,9,16,False,1.1,25-34
C000045,18,M,FR,Estrangeiro,2024-02-13,Ambos,Sim,2024,2,13,True,1.7,18-24
C005363,42,M,PT,Faro,2023-03-02,Hotel,Não,2023,3,2,False,2.6,35-44
C002264,24,F,FR,Estrangeiro,2024-07-05,Hotel,Não,2024,7,5,False,1.3,18-24
C007058,41,F,UK,Estrangeiro,2023-11-03,Hotel,Não,2023,11,3,False,2.0,35-44
C003396,19,M,PT,Outro,2024-07-18,Restaurante,Sim,2024,7,18,True,1.3,18-24
C005041,49,M,ES,Estrangeiro,2024-08-10,Hotel,Não,2024,8,10,False,1.2,45-54
C003015,32,M,PT,Lisboa,2023-08-14,Hotel,Não,2023,8,14,False,2.2,25-34
C001684,47,F,PT,Porto,2024-12-18,Hotel,Não,2024,12,18,False,0.8,45-54
C005975,49,M,PT,Lisboa,2024-02-24,Ambos,Sim,2024,2,24,True,1.6,45-54
C007853,47,F,PT,Braga,2023-07-08,Restaurante,Não,2023,7,8,False,2.3,45-54
C000064,22,F,DE,Estrangeiro,2024-04-10,Restaurante,Não,2024,4,10,False,1.5,18-24
C003460,23,M,DE,Estrangeiro,2024-06-20,Hotel,Não,2024,6,20,False,1.3,18-24
C004804,30,M,UK,Estrangeiro,2023-08-16,Restaurante,Não,2023,8,16,False,2.2,25-34
C003425,18,F,PT,Aveiro,2023-05-17,Hotel,Não,2023,5,17,False,2.4,18-24
C000228,24,F,PT,Lisboa,2023-04-18,Hotel,Não,2023,4,18,False,2.5,18-24
C004126,24,M,FR,Estrangeiro,2023-12-09,Restaurante,Não,2023,12,9,False,1.9,18-24
C005015,43,M,ES,Estrangeiro,2024-03-26,Restaurante,Não,2024,3,26,False,1.6,35-44
C005389,20,M,ES,Estrangeiro,2023-07-27,Restaurante,Sim,2023,7,27,True,2.2,18-24
C007350,64,M,PT,Braga,2024-04-28,Hotel,Não,2024,4,28,False,1.5,55-64
C000970,19,M,DE,Estrangeiro,2024-07-30,Restaurante,Não,2024,7,30,False,1.2,18-24
C001806,18,F,FR,Estrangeiro,2023-01-02,Restaurante,Sim,2023,1,2,True,2.8,18-24
C004211,37,M,PT,Aveiro,2023-10-26,Restaurante,Não,2023,10,26,False,2.0,35-44
C003413,73,M,DE,Estrangeiro,2024-08-04,Restaurante,Não,2024,8,4,False,1.2,65+
C004246,18,F,ES,Estrangeiro,2024-01-17,Ambos,Sim,2024,1,17,True,1.8,18-24
C005682,36,M,ES,Estrangeiro,2023-06-26,Restaurante,Sim,2023,6,26,True,2.3,35-44
C002699,51,M,DE,Estrangeiro,2023-03-11,Restaurante,Sim,2023,3,11,True,2.6,45-54
C006805,28,F,PT,Braga,2024-08-16,Restaurante,Não,2024,8,16,False,1.2,25-34
C001861,39,F,PT,Braga,2023-03-30,Restaurante,Não,2023,3,30,False,2.6,35-44
C003979,51,F,ES,Estrangeiro,2023-10-20,Restaurante,Não,2023,10,20,False,2.0,45-54
C005129,44,M,PT,Faro,2024-02-12,Ambos,Sim,2024,2,12,True,1.7,35-44
C007938,80,M,UK,Estrangeiro,2023-03-29,Hotel,Não,2023,3,29,False,2.6,65+
C002834,37,M,PT,Aveiro,2024-02-11,Ambos,Não,2024,2,11,False,1.7,35-44
C000253,75,F,PT,Braga,2024-10-29,Restaurante,Não,2024,10,29,False,1.0,65+
C003816,18,M,PT,Braga,2023-03-25,Restaurante,Não,2023,3,25,False,2.6,18-24
C007995,30,F,PT,Porto,2023-12-17,Restaurante,Não,2023,12,17,False,1.8,25-34
C001790,63,M,PT,Viseu,2024-05-15,Restaurante,Não,2024,5,15,False,1.4,55-64
C006610,45,M,PT,Lisboa,2024-02-15,Ambos,Sim,2024,2,15,True,1.7,45-54
C002060,45,F,PT,Porto,2023-02-15,Restaurante,Não,2023,2,15,False,2.7,45-54
C006900,18,F,DE,Estrangeiro,2023-01-02,Hotel,Sim,2023,1,2,True,2.8,18-24
C002856,33,M,PT,Lisboa,2023-06-01,Restaurante,Sim,2023,6,1,True,2.4,25-34
C005782,31,F,PT,Braga,2024-07-07,Hotel,Não,2024,7,7,False,1.3,25-34
C001903,60,M,PT,Lisboa,2023-04-03,Ambos,Não,2023,4,3,False,2.5,55-64
C002120,38,F,ES,Estrangeiro,2024-10-27,Hotel,Não,2024,10,27,False,1.0,35-44
C005906,35,F,ES,Estrangeiro,2023-08-03,Restaurante,Não,2023,8,3,False,2.2,35-44
C002684,53,M,PT,Braga,2023-11-26,Restaurante,Não,2023,11,26,False,1.9,45-54
C006786,35,F,PT,Viseu,2023-10-01,Restaurante,Sim,2023,10,1,True,2.0,35-44
C005528,42,F,PT,Outro,2024-04-30,Restaurante,Não,2024,4,30,False,1.5,35-44
C004568,22,F,PT,Lisboa,2024-01-06,Ambos,Sim,2024,1,6,True,1.8,18-24
C000076,55,F,PT,Faro,2023-03-16,Ambos,Não,2023,3,16,False,2.6,55-64
C006957,43,M,PT,Porto,2024-08-25,Restaurante,Não,2024,8,25,False,1.1,35-44
C000431,23,F,ES,Estrangeiro,2023-03-23,Hotel,Não,2023,3,23,False,2.6,18-24
C004088,43,F,PT,Braga,2023-06-13,Restaurante,Não,2023,6,13,False,2.3,35-44
C004435,33,M,PT,Coimbra,2023-03-18,Restaurante,Não,2023,3,18,False,2.6,25-34
C007808,69,M,PT,Faro,2023-01-18,Hotel,Não,2023,1,18,False,2.7,65+
C003711,19,M,PT,Porto,2023-06-19,Restaurante,Sim,2023,6,19,True,2.3,18-24
C005711,43,F,ES,Estrangeiro,2024-06-23,Ambos,Sim,2024,6,23,True,1.3,35-44
C005341,25,F,UK,Estrangeiro,2023-08-20,Hotel,Não,2023,8,20,False,2.2,25-34
C006592,23,M,PT,Coimbra,2023-09-04,Restaurante,Não,2023,9,4,False,2.1,18-24
C002302,26,F,UK,Estrangeiro,2024-12-11,Restaurante,Sim,2024,12,11,True,0.9,25-34
C005020,48,M,PT,Porto,2024-09-01,Hotel,Não,2024,9,1,False,1.1,45-54
C000241,29,F,DE,Estrangeiro,2024-10-25,Restaurante,Não,2024,10,25,False,1.0,25-34
C000784,51,F,ES,Estrangeiro,2023-10-12,Ambos,Sim,2023,10,12,True,2.0,45-54
C001355,32,F,PT,Viseu,2023-10-06,Ambos,Não,2023,10,6,False,2.0,25-34
C004457,23,F,PT,Braga,2023-07-17,Restaurante,Não,2023,7,17,False,2.3,18-24
C000978,18,F,PT,Lisboa,2024-12-13,Restaurante,Não,2024,12,13,False,0.8,18-24
C000810,27,M,PT,Aveiro,2024-10-05,Restaurante,Não,2024,10,5,False,1.0,25-34
C002169,38,M,PT,Lisboa,2023-06-18,Ambos,Não,2023,6,18,False,2.3,35-44
C001600,30,M,PT,Porto,2024-02-01,Hotel,Não,2024,2,1,False,1.7,25-34
C006808,53,M,FR,Estrangeiro,2024-03-14,Ambos,Sim,2024,3,14,True,1.6,45-54
C003128,63,F,FR,Estrangeiro,2024-12-13,Restaurante,Não,2024,12,13,False,0.8,55-64
C001621,43,M,FR,Estrangeiro,2024-11-12,Restaurante,Não,2024,11,12,False,0.9,35-44
C002819,48,F,PT,Porto,2024-01-08,Hotel,Não,2024,1,8,False,1.8,45-54
C001483,69,M,PT,Faro,2024-06-23,Restaurante,Não,2024,6,23,False,1.3,65+
C005538,36,M,PT,Porto,2023-01-25,Hotel,Sim,2023,1,25,True,2.7,35-44
C001802,41,F,UK,Estrangeiro,2024-08-20,Ambos,Sim,2024,8,20,True,1.2,35-44
C002096,40,M,ES,Estrangeiro,2024-12-31,Restaurante,Sim,2024,12,31,True,0.8,35-44
C007025,60,M,PT,Braga,2023-02-03,Hotel,Sim,2023,2,3,True,2.7,55-64
C001358,48,F,ES,Estrangeiro,2024-10-16,Restaurante,Sim,2024,10,16,True,1.0,45-54
C005287,22,M,PT,Porto,2023-08-08,Restaurante,Não,2023,8,8,False,2.2,18-24
C004675,55,F,FR,Estrangeiro,2024-03-16,Restaurante,Não,2024,3,16,False,1.6,55-64
C002880,39,F,DE,Estrangeiro,2024-10-22,Hotel,Não,2024,10,22,False,1.0,35-44
C003863,41,F,PT,Viseu,2023-10-07,Restaurante,Não,2023,10,7,False,2.0,35-44
C003185,29,M,PT,Braga,2024-01-04,Hotel,Não,2024,1,4,False,1.8,25-34
C006687,33,M,PT,Coimbra,2023-10-19,Ambos,Sim,2023,10,19,True,2.0,25-34
C003155,25,M,PT,Lisboa,2024-11-06,Restaurante,Não,2024,11,6,False,0.9,25-34
C006070,34,M,PT,Porto,2024-02-23,Restaurante,Não,2024,2,23,False,1.7,25-34
C003261,38,F,PT,Braga,2024-09-04,Ambos,Sim,2024,9,4,True,1.1,35-44
C007944,49,F,PT,Aveiro,2023-03-26,Hotel,Não,2023,3,26,False,2.6,45-54
C000030,37,F,ES,Estrangeiro,2024-04-24,Ambos,Sim,2024,4,24,True,1.5,35-44
C007620,48,F,PT,Porto,2024-12-02,Restaurante,Sim,2024,12,2,True,0.9,45-54
C003099,39,M,Outro,Estrangeiro,2024-08-10,Hotel,Não,2024,8,10,False,1.2,35-44
C001093,53,M,PT,Lisboa,2024-07-24,Restaurante,Não,2024,7,24,False,1.2,45-54
C000125,51,M,PT,Braga,2024-09-26,Restaurante,Não,2024,9,26,False,1.1,45-54
C004232,63,M,PT,Braga,2023-11-21,Restaurante,Não,2023,11,21,False,1.9,55-64
C005845,53,F,PT,Aveiro,2023-11-17,Hotel,Sim,2023,11,17,True,1.9,45-54
C003017,18,F,PT,Aveiro,2023-07-18,Restaurante,Não,2023,7,18,False,2.3,18-24
C004898,24,M,PT,Lisboa,2023-03-04,Hotel,Não,2023,3,4,False,2.6,18-24
C002299,52,F,FR,Estrangeiro,2024-10-02,Restaurante,Não,2024,10,2,False,1.0,45-54
C005094,69,M,PT,Porto,2024-01-14,Hotel,Não,2024,1,14,False,1.8,65+
C001554,28,F,PT,Viseu,2024-11-14,Ambos,Sim,2024,11,14,True,0.9,25-34
C006812,19,F,FR,Estrangeiro,2023-03-14,Restaurante,Não,2023,3,14,False,2.6,18-24
C000599,34,M,UK,Estrangeiro,2024-04-01,Hotel,Sim,2024,4,1,True,1.5,25-34
C005168,39,M,PT,Porto,2023-01-03,Restaurante,Sim,2023,1,3,True,2.8,35-44
C001417,42,M,PT,Porto,2024-08-07,Restaurante,Não,2024,8,7,False,1.2,35-44
C003687,80,M,FR,Estrangeiro,2024-01-30,Hotel,Não,2024,1,30,False,1.7,65+
C004129,30,M,ES,Estrangeiro,2024-02-22,Restaurante,Não,2024,2,22,False,1.7,25-34
C004707,64,F,UK,Estrangeiro,2023-01-27,Ambos,Não,2023,1,27,False,2.7,55-64
C005574,36,F,PT,Viseu,2023-12-23,Restaurante,Não,2023,12,23,False,1.8,35-44
C002198,42,F,FR,Estrangeiro,2024-03-02,Hotel,Não,2024,3,2,False,1.6,35-44
C003881,46,F,UK,Estrangeiro,2023-09-14,Ambos,Sim,2023,9,14,True,2.1,45-54
C004517,35,M,FR,Estrangeiro,2023-12-05,Restaurante,Não,2023,12,5,False,1.9,35-44
C007462,41,F,PT,Porto,2023-01-09,Hotel,Não,2023,1,9,False,2.8,35-44
C000809,62,M,PT,Braga,2024-09-16,Hotel,Não,2024,9,16,False,1.1,55-64
C007721,39,M,PT,Outro,2023-08-09,Ambos,Sim,2023,8,9,True,2.2,35-44
C000959,51,F,Outro,Estrangeiro,2024-12-04,Restaurante,Não,2024,12,4,False,0.9,45-54
C004985,51,M,ES,Estrangeiro,2024-07-19,Restaurante,Não,2024,7,19,False,1.2,45-54
C004748,24,M,UK,Estrangeiro,2024-06-11,Hotel,Não,2024,6,11,False,1.4,18-24
C000811,39,M,DE,Estrangeiro,2024-09-22,Restaurante,Sim,2024,9,22,True,1.1,35-44
C000835,41,F,ES,Estrangeiro,2024-11-04,Restaurante,Sim,2024,11,4,True,1.0,35-44
C006121,40,F,PT,Braga,2024-06-24,Restaurante,Não,2024,6,24,False,1.3,35-44
C002577,65,F,PT,Braga,2023-06-26,Ambos,Sim,2023,6,26,True,2.3,65+
C001236,68,M,PT,Lisboa,2024-08-09,Hotel,Não,2024,8,9,False,1.2,65+
C001226,39,M,ES,Estrangeiro,2024-01-21,Hotel,Não,2024,1,21,False,1.7,35-44
C005230,57,F,UK,Estrangeiro,2023-10-14,Restaurante,Não,2023,10,14,False,2.0,55-64
C007860,50,M,PT,Porto,2023-05-07,Hotel,Não,2023,5,7,False,2.5,45-54
C003002,28,F,PT,Porto,2023-09-28,Hotel,Não,2023,9,28,False,2.1,25-34
C007140,63,F,PT,Lisboa,2023-08-28,Restaurante,Não,2023,8,28,False,2.1,55-64
C006208,44,M,DE,Estrangeiro,2023-08-02,Hotel,Não,2023,8,2,False,2.2,35-44
C004901,35,M,UK,Estrangeiro,2024-08-10,Restaurante,Não,2024,8,10,False,1.2,35-44
