reserva_id,cliente_id,data,hora,num_pessoas_mesa,dia_semana,mes,epoca,fim_semana,feriado,evento_cidade,temperatura_exterior,chuva,tinha_reserva,tempo_espera_minutos,tipo_servico,prato_principal,pediu_entrada,pediu_sobremesa,pediu_vinho,pediu_cafe,num_pratos_partilha,tempo_permanencia_minutos,rating,voltou_visitar,gasto_comida,gasto_bebidas,gasto_total
R010993,,2023-08-10,13:30,3,Thursday,8,Alta,Não,Não,Não,22.3,Sim,Sim,6,A_La_Carte,Vegetariano,Sim,Não,Não,Sim,0,74.0,5.0,Sim,103.56,9.99,113.55
R018723,,2024-12-30,12:15,2,Monday,12,Baixa,Não,Não,Sim,19.3,Não,Não,21,A_La_Carte,Carne,Não,Não,Sim,Não,2,58.0,3.0,Sim,73.47,12.85,86.32
R023297,,2023-10-21,12:00,5,Saturday,10,Media,Sim,Não,Não,17.9,Não,Sim,9,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,3,145.0,2.0,Sim,339.3,47.17,386.47
R000374,C004464,2023-05-03,19:15,1,Wednesday,5,Media,Não,Não,Sim,15.3,Sim,Não,7,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,0,118.0,5.0,Sim,88.73,9.45,98.18
R006015,C004293,2024-09-18,20:30,4,Wednesday,9,Alta,Não,Não,Não,16.8,Não,Não,22,A_La_Carte,Peixe,Sim,Sim,Sim,Não,0,62.0,5.0,Sim,170.18,68.85,239.03
R020240,,2024-02-26,19:00,3,Monday,2,Baixa,Não,Não,Não,8.0,Não,Sim,1,Menu_Dia,Carne,Não,Não,Sim,Não,0,32.0,4.0,Sim,49.43,71.35,120.79
R007912,C003974,2023-02-27,21:30,1,Monday,2,Baixa,Não,Não,Não,14.4,Não,Sim,4,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,0,122.0,3.0,Sim,86.93,8.21,95.14
R007793,C003122,2023-03-01,19:15,1,Wednesday,3,Baixa,Não,Não,Sim,14.7,Não,Sim,5,A_La_Carte,Carne,Não,Não,Sim,Sim,0,73.0,3.0,Não,24.33,10.32,34.65
R012407,,2024-11-17,12:45,6,Sunday,11,Baixa,Sim,Não,Não,9.9,Sim,Não,9,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,0,118.0,5.0,Não,420.12,116.34,536.46
R014453,,2024-11-14,20:00,4,Thursday,11,Baixa,Não,Não,Não,13.7,Sim,Sim,13,A_La_Carte,Outro,Sim,Não,Sim,Sim,0,77.0,3.0,Não,163.4,62.33,225.72
R019814,,2024-12-04,14:30,3,Wednesday,12,Baixa,Não,Não,Não,11.5,Não,Sim,4,Menu_Dia,Carne,Sim,Não,Sim,Não,0,43.0,2.0,Não,62.36,77.03,139.4
R003740,C006094,2024-03-21,22:30,2,Thursday,3,Baixa,Não,Não,Não,9.6,Não,Não,14,Menu_Dia,Carne,Sim,Não,Não,Não,0,46.0,4.0,Sim,44.2,5.5,49.7
R014407,,2024-04-29,19:30,1,Monday,4,Media,Não,Não,Não,13.3,Não,Sim,3,A_La_Carte,Peixe,Sim,Sim,Não,Não,0,64.0,4.0,Não,36.17,2.0,38.17
R002076,C000734,2023-02-25,22:00,2,Saturday,2,Baixa,Sim,Não,Sim,14.5,Sim,Sim,7,A_La_Carte,Peixe,Sim,Sim,Sim,Sim,1,90.0,5.0,Não,104.33,20.56,124.88
R011994,,2024-10-29,12:00,2,Tuesday,10,Media,Não,Não,Não,17.2,Sim,Não,45,Menu_Dia,Carne,Não,Não,Não,Sim,0,30.0,4.0,Não,34.74,9.24,43.97
R008234,C007775,2024-08-05,20:00,1,Monday,8,Alta,Não,Não,Sim,26.0,Não,Sim,8,A_La_Carte,Outro,Sim,Sim,Sim,Não,0,78.0,4.0,Não,47.42,8.1,55.52
R009151,C003301,2024-11-09,20:45,23,Saturday,11,Baixa,Sim,Não,Não,11.5,Não,Sim,7,Menu_Degustacao,Vegetariano,Sim,Não,Sim,Não,0,72.0,3.0,Não,207.36,125.82,1107.7180753761609
R008930,C006130,2024-10-13,14:00,2,Sunday,10,Media,Sim,Não,Não,20.2,Não,Sim,1,Menu_Dia,Vegetariano,Não,Sim,Sim,Sim,0,53.0,5.0,Não,45.47,22.87,68.34
R002917,C002968,2024-11-10,20:45,1,Sunday,11,Baixa,Sim,Não,Não,11.1,Sim,Não,37,Menu_Dia,Peixe,Sim,Sim,Sim,Não,0,43.0,4.0,Sim,30.43,8.77,39.2
R001419,C006794,2024-10-09,21:30,3,Wednesday,10,Media,Não,Não,Não,19.5,Não,Não,19,A_La_Carte,Peixe,Não,Sim,Sim,Não,0,85.0,5.0,Sim,86.78,46.12,132.9
R015410,,2023-07-05,13:45,2,Wednesday,7,Alta,Não,Não,Não,23.0,Não,Não,28,A_La_Carte,Vegetariano,Não,Sim,Sim,Não,2,91.0,4.0,Não,111.51,21.05,132.56
R005484,C005484,2024-04-02,12:45,2,Tuesday,4,Media,Não,Não,Não,13.2,Não,Não,12,A_La_Carte,Carne,Sim,Não,Não,Sim,0,63.0,5.0,Não,78.98,6.89,85.87
R024084,,2023-03-02,19:45,2,Thursday,3,Baixa,Não,Não,Não,9.8,Não,Sim,3,A_La_Carte,Carne,Sim,Não,Não,Sim,1,70.0,4.0,Não,87.62,10.94,98.56
R018613,,2024-01-17,20:30,3,Wednesday,1,Baixa,Não,Não,Não,10.4,Não,Não,39,Menu_Dia,Peixe,Sim,Não,Sim,Não,0,56.0,3.0,Não,85.55,59.47,145.02
R013326,,2024-08-17,19:45,2,Saturday,8,Alta,Sim,Não,Não,20.2,Sim,Sim,0,Menu_Dia,Peixe,Não,Sim,Não,Sim,0,47.0,3.0,Não,49.6,8.18,57.78
R001596,C005539,2023-04-23,22:45,5,Sunday,4,Media,Sim,Não,Não,13.2,Não,Sim,8,Menu_Dia,Carne,Sim,Sim,Sim,Não,0,46.0,3.0,Sim,139.12,51.95,191.07
R008080,C000620,2023-08-27,20:45,3,Sunday,8,Alta,Sim,Não,Não,,Não,Sim,12,A_La_Carte,Carne,Não,Sim,Sim,Sim,0,57.0,4.0,Sim,93.94,74.01,167.95
R022716,,2023-05-06,19:45,3,Saturday,5,Media,Sim,Não,Não,12.5,Não,Sim,8,A_La_Carte,Peixe,Sim,Sim,Sim,Não,1,57.0,3.0,Não,148.25,45.43,193.68
R022207,,2023-08-18,20:15,3,Friday,8,Alta,Não,Não,Não,23.8,Não,Não,17,A_La_Carte,Peixe,Não,Sim,Sim,Não,0,92.0,3.0,Sim,104.11,66.75,170.87
R004157,C003025,2023-02-27,12:15,3,Monday,2,Baixa,Não,Não,Não,14.2,Não,Não,16,A_La_Carte,Carne,Não,Não,Não,Sim,0,73.0,2.0,Sim,98.37,10.52,108.89
R001176,C000355,2024-09-17,19:15,1,Tuesday,9,Alta,Não,Não,Não,19.6,Não,Sim,11,A_La_Carte,Carne,Sim,Não,Sim,Não,0,89.0,5.0,Sim,37.4,7.88,45.28
R016650,,2023-05-31,12:15,3,Wednesday,5,Media,Não,Não,Não,20.1,Não,Não,45,Menu_Dia,Peixe,Não,Sim,Sim,Não,0,48.0,,Não,59.96,77.59,137.55
R019250,,2023-01-12,19:30,2,Thursday,1,Baixa,Não,Não,Não,8.6,Não,Não,20,A_La_Carte,Peixe,Sim,Não,Sim,Não,0,66.0,2.0,Não,87.03,16.21,103.24
R005854,C007445,2023-01-02,22:45,2,Monday,1,Baixa,Não,Não,Não,8.8,Sim,Sim,4,A_La_Carte,Carne,Não,Sim,Sim,Não,0,72.0,4.0,Não,69.89,13.87,83.77
R015349,,2024-07-14,12:00,4,Sunday,7,Alta,Sim,Não,Não,26.3,Não,Sim,6,Menu_Dia,Peixe,Sim,Não,Sim,Não,1,33.0,3.0,Não,127.89,57.58,185.47
R023495,,2024-10-01,20:45,2,Tuesday,10,Media,Não,Não,Não,18.5,Não,Sim,1,A_La_Carte,Peixe,Não,Não,Sim,Sim,0,,5.0,Sim,51.71,21.89,73.59
R009073,C005768,2024-10-05,21:30,7,Saturday,10,Media,Sim,Não,Não,14.6,Não,Sim,4,A_La_Carte,Peixe,Sim,Não,Sim,Sim,0,54.0,3.0,Sim,301.31,79.96,381.27
R021312,,2024-12-31,13:30,2,Tuesday,12,Baixa,Não,Não,Sim,18.8,Não,Sim,9,A_La_Carte,Vegetariano,Sim,Não,Não,Não,1,68.0,4.0,Não,99.82,4.17,103.99
R014988,,2024-01-17,14:00,1,Wednesday,1,Baixa,Não,Não,Não,8.7,Não,Não,34,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,0,132.0,4.0,Não,78.18,9.56,87.74
R018473,,2023-09-20,14:30,1,Wednesday,9,Alta,Não,Não,Não,14.9,Não,Sim,3,Menu_Dia,Carne,Não,Não,Não,Sim,0,30.0,4.0,Não,12.69,4.17,16.86
R016869,,2024-04-07,22:00,5,Sunday,4,Media,Sim,Não,Não,13.1,Sim,Sim,3,Menu_Dia,Carne,Não,Não,Sim,Não,1,30.0,3.0,Não,87.11,51.88,138.99
R001504,C002390,2024-09-26,20:30,1,Thursday,9,Alta,Não,Não,Não,23.4,Não,Não,13,Menu_Dia,Peixe,Sim,Não,Não,Sim,0,62.0,5.0,Sim,23.66,3.17,26.83
R001555,C004509,2024-04-04,19:15,1,Thursday,4,Media,Não,Não,Não,19.0,Não,Não,9,A_La_Carte,Carne,Sim,Não,Sim,Não,0,90.0,4.0,Sim,26.75,7.71,34.46
R004221,C003851,2024-12-24,22:15,4,Tuesday,12,Baixa,Não,Não,Sim,10.7,Não,Sim,22,A_La_Carte,Vegetariano,Não,Não,Sim,Sim,0,48.0,3.0,Não,126.57,72.87,199.44
R001076,C006280,2024-01-03,22:30,3,Wednesday,1,Baixa,Não,Não,Não,6.6,Não,Sim,4,Menu_Dia,Peixe,Não,Sim,Não,Não,0,56.0,3.0,Sim,68.51,10.69,79.19
R022596,,2023-06-05,20:45,3,Monday,6,Alta,Não,Não,Não,17.6,Sim,Sim,5,Menu_Dia,Vegetariano,Não,Não,Sim,Sim,1,58.0,2.0,Não,64.82,85.09,149.91
R024824,,2024-04-10,19:15,2,Wednesday,4,Media,Não,Não,Não,11.8,Não,Sim,2,A_La_Carte,Peixe,Não,Não,Sim,Não,0,57.0,5.0,Não,46.02,16.8,62.83
R008193,C002342,2024-01-12,22:30,2,Friday,1,Baixa,Não,Não,Não,9.6,Não,Não,18,Menu_Dia,Peixe,Não,Não,Não,Sim,0,63.0,3.0,Sim,29.59,7.47,37.06
R013926,,2024-10-18,21:45,2,Friday,10,Media,Não,Não,Não,16.0,Não,Não,25,A_La_Carte,Carne,Não,Sim,Não,Sim,0,62.0,5.0,Sim,63.57,9.93,73.5
R006780,C000490,2023-09-23,19:15,3,Saturday,9,Alta,Sim,Não,Não,21.9,Não,Sim,17,A_La_Carte,Peixe,Não,Sim,Sim,Não,2,73.0,4.0,Sim,153.32,41.98,195.29
R008897,C003033,2023-10-14,22:30,1,Saturday,10,Media,Sim,Não,Sim,14.9,Não,Sim,3,A_La_Carte,Peixe,Não,Sim,Não,Não,0,82.0,4.0,Não,23.89,3.26,27.14
R003487,C000510,2023-12-06,13:15,2,Wednesday,12,Baixa,Não,Não,Não,8.0,Não,Sim,1,Menu_Degustacao,Peixe,Sim,Sim,Sim,Sim,0,124.0,4.0,Sim,122.82,19.53,142.35
R023805,,2024-06-11,13:15,4,Tuesday,6,Alta,Não,Não,Não,20.8,Sim,Não,9,Menu_Dia,Vegetariano,Não,Não,Sim,Não,1,44.0,5.0,Sim,80.15,43.72,123.87
R020648,,2023-04-27,19:30,2,Thursday,4,Media,Não,Não,Não,15.0,Não,Sim,5,A_La_Carte,Carne,Não,Sim,Não,Não,0,84.0,4.0,Não,79.39,6.61,86.01
R006625,C003995,2023-08-22,22:30,1,Tuesday,8,Alta,Não,Não,Não,22.3,Não,Não,28,A_La_Carte,Carne,Sim,Não,Sim,Sim,0,77.0,4.0,Sim,28.78,10.12,38.9
R006385,C005570,2024-09-25,22:30,1,Wednesday,9,Alta,Não,Não,Não,22.1,Sim,Sim,2,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,0,99.0,4.0,Sim,66.94,8.9,75.84
R023040,,2023-09-16,22:45,2,Saturday,9,Alta,Sim,Não,Não,28.6,Não,Sim,8,A_La_Carte,Peixe,Não,Sim,Não,Não,0,82.0,4.0,Não,69.24,7.16,76.4
R019386,,2023-08-07,14:45,2,Monday,8,Alta,Não,Não,Não,26.0,Não,Não,26,Menu_Dia,Peixe,Sim,Sim,Não,Não,0,50.0,3.0,Não,59.85,7.97,67.82
R009971,C002689,2023-09-10,12:45,7,Sunday,9,Alta,Sim,Não,Não,19.3,Sim,Sim,6,Menu_Dia,Peixe,Sim,Sim,Sim,Não,0,44.0,5.0,Sim,214.68,87.05,301.72
R003071,C003633,2023-07-04,21:15,4,Tuesday,7,Alta,Não,Não,Não,21.2,Não,Não,25,A_La_Carte,Peixe,Sim,Sim,Sim,Não,0,79.0,4.0,Sim,135.07,77.16,212.23
R018916,,2024-12-21,19:00,3,Saturday,12,Baixa,Sim,Não,Sim,9.1,Não,Sim,9,A_La_Carte,Carne,Não,Não,Sim,Não,0,57.0,4.0,Não,94.1,56.81,150.91
R014912,,2024-10-23,21:45,4,Wednesday,10,Media,Não,Não,Não,15.8,Não,Sim,1,Menu_Dia,Carne,Não,Sim,Sim,Sim,1,40.0,2.0,Não,85.85,79.29,165.13
R025682,,2023-06-27,20:15,3,Tuesday,6,Alta,Não,Não,Não,18.8,Não,Não,30,Menu_Dia,Peixe,Não,Não,Sim,Não,0,49.0,1.0,Sim,45.27,66.22,111.49
R019852,,2024-10-21,13:30,2,Monday,10,Media,Não,Não,Não,17.6,Sim,Sim,4,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,1,135.0,3.0,Não,165.46,18.57,184.03
R018464,,2024-06-21,14:15,4,Friday,6,Alta,Não,Não,Sim,20.8,Não,Sim,9,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,1,124.0,4.0,Não,360.82,50.61,411.42
R008165,C001692,2023-09-11,19:15,2,Monday,9,Alta,Não,Não,Não,18.0,Sim,Não,26,A_La_Carte,Carne,Sim,Sim,Sim,Não,0,78.0,4.0,Sim,87.8,13.62,101.43
R002541,C003785,2023-08-07,19:30,2,Monday,8,Alta,Não,Não,Não,18.3,Sim,Não,31,A_La_Carte,Carne,Sim,Não,Não,Não,1,66.0,3.0,Não,93.11,5.54,98.65
R023958,,2023-04-13,22:00,3,Thursday,4,Media,Não,Não,Não,15.3,Não,Não,14,Menu_Dia,Peixe,Sim,Não,Sim,Sim,0,54.0,3.0,Não,76.48,43.42,119.9
R022211,,2023-10-11,20:00,1,Wednesday,10,Media,Não,Não,Não,13.2,Não,Não,37,Menu_Dia,Carne,Não,Não,Não,Não,0,38.0,4.0,Sim,12.02,2.18,14.2
R015620,,2023-10-22,14:30,8,Sunday,10,Media,Sim,Não,Não,21.7,Não,Não,21,Menu_Dia,Outro,Não,Não,Não,Sim,2,,4.0,Não,143.49,30.42,173.91
R015233,,2024-01-17,21:30,1,Wednesday,1,Baixa,Não,Não,Não,,Sim,Sim,5,A_La_Carte,Outro,Sim,Não,Sim,Não,0,87.0,5.0,Sim,28.48,8.74,37.21
R000777,C001416,2024-12-13,21:15,2,Friday,12,Baixa,Não,Não,Não,7.7,Não,Não,19,Menu_Degustacao,Outro,Sim,Sim,Sim,Não,2,131.0,,Sim,152.25,19.1,171.35
R004171,C006862,2024-11-06,21:30,3,Wednesday,11,Baixa,Não,Não,Sim,14.6,Não,Sim,1,A_La_Carte,Carne,Não,Não,Sim,Não,0,94.0,5.0,Não,88.5,53.66,142.15
R007126,C007179,2024-02-11,22:30,5,Sunday,2,Baixa,Sim,Não,Não,7.9,Sim,Sim,5,Menu_Dia,Peixe,Não,Não,Sim,Não,1,44.0,4.0,Sim,107.27,66.48,173.75
R022790,,2023-09-19,20:30,1,Tuesday,9,Alta,Não,Não,Sim,26.2,Sim,Sim,14,Menu_Dia,Peixe,Sim,Não,Não,Não,0,30.0,5.0,Sim,24.02,3.81,27.83
R004283,C002042,2023-06-18,20:30,5,Sunday,6,Alta,Sim,Não,Não,19.9,Sim,Sim,3,A_La_Carte,Carne,Sim,Sim,Sim,Sim,0,71.0,5.0,Sim,239.98,66.45,306.43
R012023,,2024-05-08,19:00,2,Wednesday,5,Media,Não,Não,Não,14.6,Sim,Não,24,Menu_Dia,Carne,Não,Não,Não,Não,0,51.0,1.0,Não,26.59,5.63,32.22
R020753,,2023-05-12,13:30,3,Friday,5,Media,Não,Não,Não,18.2,Não,Não,45,A_La_Carte,Carne,Não,Sim,Não,Não,0,81.0,3.0,Não,86.24,6.97,93.22
R003736,C001845,2024-12-26,19:30,1,Thursday,12,Baixa,Não,Não,Sim,16.0,Não,Sim,5,A_La_Carte,Carne,Sim,Não,Não,Sim,0,67.0,4.0,Sim,30.58,4.96,35.53
R019844,,2024-04-23,20:00,3,Tuesday,4,Media,Não,Não,Não,15.1,Não,Não,17,A_La_Carte,Carne,Não,Sim,Não,Não,0,72.0,4.0,Não,122.75,11.8,134.55
R004392,C001912,2024-09-21,12:00,2,Saturday,9,Alta,Sim,Não,Não,18.0,Não,Sim,5,Menu_Dia,Carne,Não,Não,Não,Sim,1,,4.0,Sim,46.31,8.6,54.91
R020789,,2023-04-19,22:00,4,Wednesday,4,Media,Não,Não,Sim,13.9,Não,Não,11,A_La_Carte,Carne,Não,Sim,Sim,Não,1,63.0,4.0,Não,160.21,66.22,226.44
R016361,,2023-03-27,12:15,1,Monday,3,Baixa,Não,Não,Não,11.7,Não,Não,19,A_La_Carte,Vegetariano,Sim,Não,Não,Não,0,68.0,5.0,Não,27.92,3.97,31.89
R017249,,2024-07-21,21:15,2,Sunday,7,Alta,Sim,Não,Não,23.2,Não,Não,12,Menu_Dia,Outro,Sim,Não,Sim,Não,0,31.0,5.0,Não,42.1,16.14,58.25
R025553,,2024-09-02,13:45,2,Monday,9,Alta,Não,Não,Não,18.7,Não,Não,32,A_La_Carte,Carne,Sim,Não,Sim,Sim,0,73.0,3.0,Não,67.39,22.23,89.63
R009652,C001280,2023-04-14,12:30,1,Friday,4,Media,Não,Não,Não,15.6,Sim,Sim,18,Menu_Dia,Peixe,Não,Não,Sim,Não,0,39.0,4.0,Sim,14.46,8.3,22.77
R000031,C007194,2024-11-17,22:00,2,Sunday,11,Baixa,Sim,Não,Não,9.9,Não,Sim,2,Menu_Dia,Carne,Sim,Sim,Sim,Não,0,31.0,4.0,Sim,57.99,16.87,74.87
R024217,,2024-05-17,19:45,2,Friday,5,Media,Não,Não,Não,18.9,Não,Não,36,Menu_Dia,Vegetariano,Não,Não,Não,Sim,0,50.0,4.0,Não,26.5,6.18,32.68
R022130,,2023-09-08,13:30,1,Friday,9,Alta,Não,Não,Não,20.9,Não,Não,11,A_La_Carte,Peixe,Sim,Não,Não,Não,0,96.0,4.0,Sim,31.81,3.59,35.4
R008147,C003005,2023-05-30,20:30,2,Tuesday,5,Media,Não,Não,Não,19.0,Não,Sim,3,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,1,,4.0,Sim,151.1,19.41,170.51
R012706,,2023-07-23,20:00,2,Sunday,7,Alta,Sim,Não,Não,19.0,Sim,Não,31,A_La_Carte,Peixe,Sim,Não,Não,Não,0,85.0,4.0,Não,65.24,6.87,72.11
R016639,,2023-07-08,12:00,5,Saturday,7,Alta,Sim,Não,Não,22.5,Sim,Sim,5,Menu_Dia,Peixe,Sim,Não,Sim,Sim,3,58.0,4.0,Sim,178.64,65.99,244.63
R007883,C002388,2024-12-18,19:45,2,Wednesday,12,Baixa,Não,Não,Não,5.8,Sim,Não,16,A_La_Carte,Carne,Sim,Não,Sim,Sim,0,84.0,3.0,Sim,81.31,21.23,102.54
R002175,C003496,2024-01-06,19:15,2,Saturday,1,Baixa,Sim,Não,Não,11.0,Não,Sim,1,A_La_Carte,Vegetariano,Sim,Sim,Sim,Sim,1,82.0,5.0,Sim,99.28,23.03,122.32
R005972,C001861,2024-07-15,13:15,1,Monday,7,Alta,Não,Não,Não,21.3,Sim,Não,3,A_La_Carte,Carne,Não,Não,Não,Não,0,83.0,5.0,Sim,32.01,2.33,34.34
R005622,C004272,2024-12-03,22:45,3,Tuesday,12,Baixa,Não,Não,Não,13.2,Sim,Não,45,A_La_Carte,Carne,Não,Não,Sim,Não,0,76.0,4.0,Sim,99.73,47.27,147.0
R022115,,2023-08-11,19:00,2,Friday,8,Alta,Não,Não,Não,23.1,Não,Não,15,Menu_Dia,Carne,Não,Sim,Não,Não,1,58.0,5.0,Sim,48.54,4.77,53.3
R018166,,2023-07-10,21:00,3,Monday,7,Alta,Não,Não,Não,21.0,Não,Não,42,Menu_Dia,Peixe,Não,Não,Não,Não,0,50.0,4.0,Não,48.25,7.21,55.46
R000548,C007929,2024-04-07,21:30,2,Sunday,4,Media,Sim,Não,Não,18.5,Não,Não,21,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,0,,5.0,Sim,160.26,13.68,173.94
R021520,,2024-02-09,21:30,1,Friday,2,Baixa,Não,Não,Não,11.4,Não,Sim,9,A_La_Carte,Carne,Não,Não,Sim,Sim,0,79.0,4.0,Não,26.15,9.96,36.11
R016162,,2023-04-03,13:45,1,Monday,4,Media,Não,Não,Não,11.7,Não,Não,31,Menu_Dia,Peixe,Sim,Não,Sim,Não,0,52.0,3.0,Sim,20.95,6.51,27.46
R010502,,2024-10-22,19:45,2,Tuesday,10,Media,Não,Não,Sim,20.7,Sim,Sim,2,Menu_Dia,Carne,Não,Não,Não,Não,0,36.0,4.0,Não,25.98,7.33,33.3
R000946,C003952,2023-08-02,19:00,2,Wednesday,8,Alta,Não,Não,Não,21.8,Não,Sim,3,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,2,154.0,5.0,Não,183.67,16.12,199.79
R009688,C001653,2024-10-01,13:45,1,Tuesday,10,Media,Não,Não,Não,12.0,Não,Sim,2,Menu_Degustacao,Peixe,Sim,Sim,Sim,Sim,0,,2.0,Não,64.6,11.0,75.6
R025456,,2024-11-03,13:15,7,Sunday,11,Baixa,Sim,Não,Não,13.3,Não,Não,17,Menu_Dia,Carne,Não,Não,Sim,Sim,2,49.0,1.0,Não,124.62,132.12,256.73
R011606,,2023-02-17,13:00,2,Friday,2,Baixa,Não,Não,Não,14.5,Não,Não,27,A_La_Carte,Carne,Sim,Sim,Sim,Sim,0,113.0,4.0,Não,70.61,0.0,89.12
R016203,,2024-04-14,22:15,3,Sunday,4,Media,Sim,Não,Não,10.0,Sim,Não,18,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,1,116.0,4.0,Sim,215.83,50.75,266.58
R010545,,2024-04-21,19:00,1,Sunday,4,Media,Sim,Não,Não,16.8,Sim,Sim,4,Menu_Dia,Carne,Sim,Sim,Sim,Não,0,48.0,3.0,Não,25.93,9.23,35.16
R025833,,2023-05-04,13:45,3,Thursday,5,Media,Não,Não,Não,,Não,Não,6,Menu_Dia,Carne,Não,Não,Sim,Sim,0,60.0,3.0,Sim,48.01,64.83,112.85
R001681,C006218,2024-02-27,14:15,1,Tuesday,2,Baixa,Não,Não,Não,9.8,Não,Não,9,Menu_Dia,Peixe,Sim,Sim,Sim,Não,0,43.0,4.0,Sim,27.16,10.73,37.89
R014844,,2023-01-22,19:45,3,Sunday,1,Baixa,Sim,Não,Não,10.0,Sim,Sim,3,A_La_Carte,Peixe,Sim,Não,Não,Não,0,71.0,5.0,Não,87.0,11.06,98.06
R008787,C005359,2024-11-08,21:45,4,Friday,11,Baixa,Não,Não,Não,15.1,Não,Não,14,A_La_Carte,Carne,Não,Não,Sim,Não,2,91.0,4.0,Não,151.93,60.21,212.15
R019636,,2024-05-04,19:15,3,Saturday,5,Media,Sim,Não,Não,19.7,Não,Sim,6,Menu_Dia,Outro,Não,Não,Não,Não,0,44.0,,Não,50.77,9.36,60.12
R006286,C001547,2024-05-10,20:15,4,Friday,5,Media,Não,Não,Não,7.8,Não,Não,28,A_La_Carte,Carne,Sim,Não,Sim,Sim,0,98.0,4.0,Sim,129.07,53.99,183.06
R009173,C005786,2023-02-04,21:30,7,Saturday,2,Baixa,Sim,Não,Não,12.5,Não,Sim,5,Menu_Degustacao,Peixe,Sim,Sim,Sim,Sim,0,120.0,5.0,Sim,530.81,133.42,664.23
R025127,,2024-05-05,19:45,7,Sunday,5,Media,Sim,Não,Não,11.6,Não,Não,21,Menu_Dia,Peixe,Sim,Não,Não,Não,2,46.0,3.0,Não,189.27,14.31,203.58
R006683,C006160,2024-02-29,20:45,2,Thursday,2,Baixa,Não,Não,Não,10.8,Não,Sim,3,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,2,132.0,5.0,Sim,192.23,19.3,211.53
R007647,C000387,2024-09-29,12:45,7,Sunday,9,Alta,Sim,Não,Não,16.3,Sim,Sim,3,Menu_Degustacao,Vegetariano,Sim,Sim,Sim,Sim,1,98.0,3.0,Sim,490.74,120.95,611.7
R000104,C003951,2023-01-03,12:15,3,Tuesday,1,Baixa,Não,Não,Não,8.9,Não,Sim,2,A_La_Carte,Carne,Não,Sim,Sim,Não,0,88.0,3.0,Não,106.82,54.69,161.5
R014086,,2023-08-30,21:00,1,Wednesday,8,Alta,Não,Não,Não,19.9,Não,Não,18,Menu_Dia,Peixe,Não,Sim,Não,Sim,0,51.0,5.0,Sim,23.17,4.56,27.74
R014024,,2024-05-16,20:00,3,Thursday,5,Media,Não,Não,Não,14.9,Sim,Não,16,A_La_Carte,Carne,Sim,Não,Não,Não,0,87.0,,Não,111.91,11.11,123.02
R007501,C003733,2023-04-11,12:30,2,Tuesday,4,Media,Não,Não,Não,6.8,Não,Sim,5,A_La_Carte,Peixe,Não,Não,Sim,Não,1,81.0,3.0,Não,47.0,17.46,64.46
R001558,C006605,2024-12-28,21:45,2,Saturday,12,Baixa,Sim,Não,Sim,13.3,Não,Sim,3,Menu_Dia,Peixe,Sim,Não,Não,Não,1,44.0,5.0,Sim,54.88,5.55,60.44
R020127,,2023-01-19,20:15,2,Thursday,1,Baixa,Não,Não,Não,5.1,Não,Não,26,Menu_Dia,Outro,Não,Não,Sim,Sim,0,42.0,2.0,Não,25.53,22.76,48.29
R011986,,2024-08-12,21:15,1,Monday,8,Alta,Não,Não,Não,21.2,Sim,Não,16,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,0,121.0,5.0,Não,72.11,7.75,79.86
R025634,,2023-12-28,12:15,1,Thursday,12,Baixa,Não,Não,Sim,15.5,Sim,Sim,2,Menu_Dia,Peixe,Sim,Não,Não,Sim,0,30.0,5.0,Não,20.97,5.11,26.08
R011669,,2024-09-24,19:15,2,Tuesday,9,Alta,Não,Não,Não,22.4,Não,Não,25,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,0,105.0,4.0,Não,118.04,19.19,137.23
R001792,C004539,2023-05-20,21:45,2,Saturday,5,Media,Sim,Não,Não,18.9,Não,Sim,0,Menu_Dia,Carne,Não,Sim,Sim,Não,1,44.0,5.0,Sim,53.27,14.09,67.36
R014303,,2024-05-09,22:45,1,Thursday,5,Media,Não,Não,Não,16.3,Não,Não,35,A_La_Carte,Carne,Sim,Não,Não,Sim,0,64.0,3.0,Não,29.0,4.49,33.49
R001720,C001591,2023-06-16,13:30,3,Friday,6,Alta,Não,Não,Não,22.0,Sim,Sim,13,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,122.0,4.0,Sim,274.26,70.82,345.08
R003845,C007346,2023-02-19,21:00,3,Sunday,2,Baixa,Sim,Não,Não,9.0,Não,Sim,3,A_La_Carte,Carne,Não,Sim,Não,Não,0,87.0,5.0,Não,75.44,11.52,86.95
