cliente_id,idade,genero,nacionalidade,distrito_residencia,cliente_desde,tipo_cliente,cliente_habitual
C005607,21,M,PT,Coimbra,2024-09-16,Hotel,Não
C007698,19,M,DE,,2023-09-21,Ambos,Sim
C003934,54,F,PT,Porto,2024-01-26,Restaurante,Não
C006895,30,M,ES,,2024-10-23,Ambos,Sim
C005670,63,F,PT,Aveiro,2023-07-06,Restaurante,Não
C001809,18,M,FR,,2023-03-24,Hotel,Não
C007798,36,F,PT,Faro,2024-06-06,Restaurante,Não
C005702,38,M,ES,,2023-05-13,Hotel,Não
C003574,45,F,Outro,,2023-09-15,Hotel,Não
C000678,70,M,PT,Viseu,2023-01-17,Restaurante,Não
C003530,25,M,FR,,2023-08-04,Ambos,Não
C005381,32,M,FR,,2024-12-01,Restaurante,Não
C003354,43,F,FR,,2023-08-07,Restaurante,Sim
C003003,35,M,PT,Aveiro,2023-01-10,Restaurante,Não
C004678,59,F,PT,Braga,2024-04-13,Hotel,Não
C006944,57,F,PT,Braga,2024-02-20,Hotel,Sim
C002433,41,F,ES,,2023-07-14,Hotel,Não
C004162,49,F,PT,Lisboa,2024-11-30,Restaurante,Não
C007397,64,F,FR,,2023-04-11,Hotel,Sim
C005508,18,M,PT,Braga,2023-08-14,Restaurante,Não
C004104,56,F,FR,,2023-07-27,Restaurante,Não
C002933,27,M,FR,,2023-05-06,Hotel,Não
C005860,31,F,PT,Braga,2024-06-28,Restaurante,Sim
C001612,18,M,PT,Porto,2024-03-12,Restaurante,Não
C004281,75,F,FR,,2024-08-14,Restaurante,Não
C005736,37,M,DE,,2024-09-15,Restaurante,Não
C007763,25,F,PT,Viseu,2024-04-17,Restaurante,Não
C004349,26,M,PT,Porto,2024-06-22,Hotel,Não
C005680,34,M,PT,Braga,2023-11-20,Restaurante,Não
C003838,48,M,UK,,2023-04-04,Restaurante,Não
C000606,72,F,PT,Lisboa,2023-05-19,Restaurante,Sim
C003132,41,M,PT,Braga,2023-08-21,Hotel,Sim
C005698,30,M,PT,Lisboa,2024-08-06,Hotel,Não
C001469,22,M,PT,Porto,2024-03-16,Ambos,Não
C005901,40,M,PT,Porto,2023-05-19,Restaurante,Não
C003822,46,F,UK,,2023-06-26,Restaurante,Não
C003750,18,F,ES,,2024-06-19,Restaurante,Não
C005903,39,M,DE,,2024-12-14,Restaurante,Não
C007471,57,M,PT,Lisboa,2024-11-04,Hotel,Não
C003781,39,M,UK,,2024-03-26,Restaurante,Não
C002156,32,M,PT,Porto,2023-07-30,Restaurante,Não
C002810,33,M,UK,,2024-10-31,Hotel,Não
C007660,28,M,Outro,,2024-04-26,Hotel,Não
C002078,61,M,PT,Braga,2023-04-19,Restaurante,Não
C007167,72,M,PT,Porto,2023-10-30,Hotel,Não
C006868,29,M,ES,,2024-07-26,Hotel,Não
C006580,18,M,FR,,2023-12-17,Restaurante,Não
C004773,52,M,PT,Braga,2024-09-16,Hotel,Sim
C000585,44,F,PT,Aveiro,2023-01-12,Restaurante,Sim
C005813,45,F,ES,,2024-09-07,Restaurante,Não
C002700,63,F,PT,Faro,2024-05-30,Ambos,Não
C006074,49,F,PT,Porto,2023-01-31,Hotel,Não
C002800,46,M,PT,Porto,2023-11-13,Restaurante,Sim
C006202,24,F,PT,Aveiro,2024-12-02,Hotel,Não
C005114,19,F,UK,,2024-10-15,Restaurante,Não
C007143,42,F,PT,Lisboa,2023-04-06,Restaurante,Não
C006107,79,F,UK,,2024-10-20,Restaurante,Não
C002485,33,F,FR,,2024-10-28,Restaurante,Não
C006237,31,M,PT,Porto,2024-02-28,Restaurante,Não
C007703,31,M,PT,Braga,2023-05-17,Restaurante,Não
C005642,33,M,PT,Outro,2023-05-03,Hotel,Não
C000345,34,F,ES,,2024-03-15,Restaurante,Não
C003004,72,F,Outro,,2024-08-20,Restaurante,Não
C004639,18,M,PT,Lisboa,2024-03-21,Hotel,Não
C003280,50,M,PT,Porto,2023-06-10,Restaurante,Não
C007507,45,M,DE,,2023-05-09,Restaurante,Sim
C003946,56,F,PT,Porto,2024-06-16,Restaurante,Não
C006201,33,M,PT,Porto,2023-06-26,Restaurante,Não
C006898,23,F,PT,Lisboa,2024-09-06,Restaurante,Não
C005982,67,F,ES,,2024-06-05,Hotel,Sim
C000091,43,F,ES,,2023-04-25,Ambos,Sim
C003782,36,M,PT,Porto,2023-01-22,Hotel,Não
C005763,26,F,PT,Aveiro,2023-09-19,Restaurante,Não
C004964,46,F,PT,Porto,2024-04-18,Restaurante,Não
C003444,67,F,ES,,2024-04-29,Restaurante,Não
C002118,26,M,PT,Porto,2023-01-17,Hotel,Não
C004238,36,M,PT,Porto,2024-11-18,Restaurante,Sim
C006082,47,M,PT,Porto,2024-05-26,Restaurante,Não
C004587,58,F,PT,Porto,2023-09-06,Hotel,Não
C007104,37,F,PT,Coimbra,2023-08-22,Restaurante,Sim
C000948,30,F,PT,Porto,2023-06-24,Ambos,Sim
C007346,25,F,UK,,2023-12-11,Restaurante,Sim
C004300,29,F,PT,Lisboa,2024-10-07,Restaurante,Não
C004242,56,M,FR,,2024-01-29,Hotel,Não
C000884,58,M,ES,,2023-09-23,Restaurante,Sim
C006970,55,F,PT,Porto,2023-07-10,Restaurante,Não
C004513,32,M,PT,Porto,2024-09-04,Restaurante,Não
C006672,31,F,PT,Viseu,2024-10-30,Restaurante,Sim
C005026,22,F,ES,,2023-02-21,Hotel,Sim
C007130,62,F,ES,,2023-01-15,Ambos,Sim
C007337,41,M,PT,Porto,2023-03-19,Hotel,Não
C005911,50,M,PT,Lisboa,2024-01-31,Restaurante,Não
C005348,18,F,PT,Lisboa,2024-07-17,Hotel,Não
C004779,24,M,PT,Braga,2023-10-09,Restaurante,Não
C005333,46,F,PT,Braga,2023-07-10,Restaurante,Não
C006573,76,M,FR,,2023-02-10,Restaurante,Não
C005615,33,M,FR,,2023-05-06,Restaurante,Não
C002416,46,M,PT,Aveiro,2024-05-11,Ambos,Sim
C005066,38,M,FR,,2023-12-01,Restaurante,Não
C007419,41,F,PT,Viseu,2024-01-05,Ambos,Sim
C003922,45,M,ES,,2023-03-08,Hotel,Não
C005378,18,M,DE,,2024-03-26,Restaurante,Sim
C006325,34,F,FR,,2024-06-27,Restaurante,Não
C003126,53,M,ES,,2024-01-24,Hotel,Sim
C002399,45,F,PT,Lisboa,2023-09-10,Hotel,Não
C004620,40,F,PT,Outro,2024-02-21,Hotel,Não
C001711,59,M,UK,,2024-12-13,Restaurante,Não
C005375,48,F,UK,,2024-02-21,Hotel,Não
C004708,34,M,DE,,2024-01-20,Restaurante,Não
C001187,26,F,PT,Aveiro,2023-12-19,Ambos,Sim
C004375,57,F,PT,Viseu,2023-12-09,Ambos,Sim
C007684,66,M,ES,,2023-07-03,Restaurante,Não
C005757,51,F,ES,,2023-01-10,Restaurante,Não
C006092,43,F,DE,,2023-05-14,Ambos,Sim
C007824,46,M,PT,Lisboa,2023-10-01,Restaurante,Não
C000152,47,M,UK,,2023-05-11,Hotel,Não
C000916,46,M,UK,,2024-01-09,Restaurante,Não
C001306,27,F,PT,Porto,2023-03-22,Restaurante,Não
C003850,19,F,Outro,,2023-02-23,Restaurante,Não
C007297,28,F,PT,Lisboa,2024-07-06,Hotel,Não
C004715,43,F,PT,Braga,2024-02-05,Ambos,Sim
C005283,58,M,ES,,2023-07-06,Restaurante,Sim
C001399,61,F,UK,,2024-03-25,Restaurante,Não
C002520,28,M,PT,Porto,2024-06-27,Restaurante,Não
C000184,49,M,ES,,2023-07-15,Restaurante,Não
C007544,63,M,UK,,2023-11-14,Restaurante,Não
C006278,39,F,FR,,2024-11-30,Ambos,Sim
C003024,60,F,FR,,2024-08-03,Restaurante,Sim
C002418,47,F,PT,Coimbra,2023-06-15,Hotel,Sim
C000472,18,M,PT,Porto,2024-06-14,Restaurante,Não
C000968,70,F,ES,,2023-01-13,Restaurante,Não
C005339,36,F,PT,Lisboa,2023-01-26,Restaurante,Não
C005274,53,F,FR,,2024-11-13,Hotel,Não
C000210,80,M,PT,Porto,2023-09-03,Restaurante,Sim
C001962,46,F,PT,Porto,2024-05-15,Restaurante,Não
C000897,39,M,Outro,,2024-12-31,Restaurante,Não
C006069,55,F,PT,Porto,2024-04-20,Restaurante,Não
C002579,46,M,FR,,2024-10-27,Restaurante,Sim
C004897,18,F,ES,,2024-01-01,Hotel,Não
C001774,45,M,PT,Porto,2024-07-04,Hotel,Não
C005810,38,F,PT,Porto,2024-05-25,Ambos,Sim
C002300,18,F,ES,,2023-03-29,Restaurante,Não
C001210,69,M,ES,,2024-07-10,Ambos,Sim
C004919,63,F,PT,Lisboa,2024-06-25,Ambos,Sim
C004569,65,F,ES,,2024-02-19,Hotel,Não
C003980,25,M,PT,Coimbra,2023-09-04,Restaurante,Sim
C001252,55,F,ES,,2024-01-15,Restaurante,Não
C004602,56,M,UK,,2023-10-10,Restaurante,Não
C003166,18,F,PT,Porto,2024-07-09,Restaurante,Não
C005859,37,M,ES,,2024-07-21,Restaurante,Não
C004826,45,F,ES,,2024-09-11,Restaurante,Sim
C004231,18,F,DE,,2023-12-29,Restaurante,Não
C000293,32,F,Outro,,2024-07-24,Restaurante,Não
C007225,41,F,DE,,2024-01-10,Restaurante,Sim
C001052,48,F,ES,,2024-12-18,Hotel,Não
C005411,33,F,PT,Porto,2023-12-13,Ambos,Não
C003283,18,F,PT,Braga,2023-09-12,Restaurante,Não
C000273,60,F,ES,,2023-06-11,Restaurante,Sim
C002043,33,F,PT,Lisboa,2023-05-14,Restaurante,Não
C004308,53,F,PT,Aveiro,2023-07-21,Restaurante,Não
C002647,36,M,PT,Lisboa,2023-09-29,Restaurante,Não
C005791,18,F,PT,Porto,2023-09-25,Hotel,Não
C005556,18,F,PT,Porto,2023-06-14,Hotel,Não
C001087,58,M,FR,,2023-11-25,Hotel,Não
C005600,49,F,PT,Braga,2023-02-21,Restaurante,Sim
C007612,18,F,ES,,2024-06-22,Restaurante,Não
C005548,49,F,PT,Lisboa,2023-12-28,Restaurante,Não
C007992,41,F,PT,Porto,2024-11-06,Hotel,Não
C003027,45,M,PT,Porto,2023-10-29,Restaurante,Não
C003544,24,F,ES,,2023-01-29,Restaurante,Não
C005087,41,F,FR,,2023-10-08,Hotel,Sim
C006223,40,M,PT,Coimbra,2023-09-23,Restaurante,Não
C003342,38,M,ES,,2024-03-26,Restaurante,Não
C002961,28,M,PT,Lisboa,2023-09-28,Restaurante,Não
C002795,41,F,PT,Porto,2024-07-08,Hotel,Não
C004033,23,F,PT,Lisboa,2024-12-18,Ambos,Sim
C000614,23,F,ES,,2023-08-24,Restaurante,Não
C005685,32,F,ES,,2023-01-28,Hotel,Não
C003784,23,M,PT,Coimbra,2024-08-17,Restaurante,Não
C003378,26,F,PT,Lisboa,2023-12-16,Hotel,Não
C004472,62,F,PT,Porto,2024-10-12,Restaurante,Não
C004686,52,M,UK,,2024-02-22,Restaurante,Não
C001749,45,M,PT,Coimbra,2023-08-14,Restaurante,Não
C007219,24,M,PT,Coimbra,2024-11-14,Restaurante,Não
C006127,60,M,PT,Coimbra,2023-02-03,Restaurante,Não
C003173,20,F,PT,Faro,2023-10-11,Hotel,Sim
C003740,20,M,PT,Aveiro,2024-05-12,Restaurante,Sim
C005002,34,F,PT,Lisboa,2024-11-07,Restaurante,Não
C003149,40,M,Outro,,2024-12-16,Restaurante,Não
C004288,44,F,FR,,2023-05-31,Restaurante,Sim
C002155,21,M,UK,,2023-02-12,Restaurante,Não
C001345,57,F,PT,Porto,2023-01-24,Restaurante,Não
C007734,42,F,DE,,2024-07-28,Ambos,Sim
C006014,59,M,PT,Lisboa,2023-02-21,Hotel,Não
C007782,58,M,FR,,2024-01-17,Hotel,Não
C000953,21,M,PT,Porto,2024-04-21,Hotel,Não
C006901,57,M,Outro,,2024-02-08,Restaurante,Sim
C001505,39,M,PT,Faro,2023-05-29,Hotel,Não
C003310,41,F,ES,,2023-11-17,Restaurante,Não
C007953,37,M,ES,,2024-03-23,Restaurante,Não
C003077,54,F,PT,Braga,2024-11-03,Ambos,Não
C001122,60,M,ES,,2024-12-11,Restaurante,Não
C004526,60,F,PT,Porto,2023-05-01,Restaurante,Não
C004820,37,M,UK,,2024-05-02,Restaurante,Não
C004360,52,M,PT,Viseu,2023-06-01,Hotel,Não
C003114,22,F,PT,Porto,2024-12-15,Restaurante,Não
C007518,38,M,PT,Lisboa,2024-08-27,Hotel,Não
C003054,29,F,ES,,2023-10-25,Restaurante,Sim
C000417,66,F,PT,Porto,2024-01-27,Restaurante,Não
C004742,49,M,DE,,2023-03-18,Restaurante,Não
C002432,25,F,ES,,2023-12-01,Restaurante,Não
C002904,47,M,PT,Porto,2023-07-04,Restaurante,Não
C000565,61,M,PT,Braga,2023-06-11,Restaurante,Não
C002527,48,F,PT,Faro,2024-05-02,Hotel,Não
C001225,39,M,PT,Lisboa,2024-08-24,Restaurante,Não
C000143,18,M,PT,Aveiro,2024-12-24,Hotel,Não
C001491,33,M,PT,Lisboa,2024-04-13,Restaurante,Sim
C006344,39,M,PT,Lisboa,2023-09-26,Ambos,Sim
C006722,59,M,PT,Lisboa,2024-12-16,Restaurante,Não
C002005,18,F,ES,,2024-12-17,Hotel,Não
C001195,18,F,PT,Braga,2023-04-13,Restaurante,Não
C007601,39,F,ES,,2023-07-05,Restaurante,Não
C002886,34,M,ES,,2024-02-05,Restaurante,Não
C001757,39,M,PT,Faro,2023-02-11,Hotel,Não
C000498,38,F,PT,Lisboa,2024-06-30,Hotel,Não
C002869,50,F,PT,Braga,2023-06-16,Restaurante,Sim
C007819,34,F,ES,,2024-01-01,Restaurante,Não
C000913,45,M,UK,,2023-12-15,Ambos,Não
C000722,18,F,ES,,2024-12-09,Restaurante,Não
C005829,44,M,PT,Porto,2024-10-14,Restaurante,Não
C007499,18,M,ES,,2024-06-22,Restaurante,Não
C001497,74,F,UK,,2023-01-31,Hotel,Sim
C003025,18,F,PT,Outro,2024-05-25,Restaurante,Sim
C001521,61,M,FR,,2023-03-09,Restaurante,Não
C005115,39,F,PT,Aveiro,2023-06-18,Hotel,Sim
C004293,18,F,DE,,2023-09-09,Restaurante,Sim
C003887,18,F,PT,Aveiro,2024-02-24,Restaurante,Não
C004924,64,M,PT,Coimbra,2023-06-30,Ambos,Sim
C006451,37,F,ES,,2024-10-18,Restaurante,Não
C000109,46,F,PT,Outro,2023-09-29,Restaurante,Não
C001755,50,M,PT,Porto,2024-03-01,Restaurante,Não
C006274,24,M,PT,Porto,2023-06-21,Restaurante,Não
C001352,18,F,PT,Porto,2023-10-18,Restaurante,Não
C006541,46,M,PT,Lisboa,2023-07-21,Restaurante,Não
C005596,18,F,ES,,2024-12-10,Hotel,Não
C003505,33,M,ES,,2024-05-30,Restaurante,Não
C001974,45,F,ES,,2023-11-17,Restaurante,Sim
C000337,28,F,PT,Aveiro,2023-05-14,Restaurante,Sim
C006560,64,F,PT,Coimbra,2024-07-25,Hotel,Não
C006830,35,F,PT,Lisboa,2024-09-02,Restaurante,Não
C003640,49,M,PT,Lisboa,2023-02-10,Restaurante,Não
C003018,18,F,ES,,2023-10-08,Restaurante,Não
C005690,39,M,PT,Coimbra,2023-03-20,Restaurante,Sim
C003316,48,M,ES,,2024-06-21,Restaurante,Não
C000725,44,F,PT,Braga,2024-07-30,Restaurante,Não
C000766,30,F,ES,,2024-03-11,Ambos,Não
C004440,50,F,PT,Porto,2024-08-13,Hotel,Não
C005380,33,M,ES,,2023-08-18,Restaurante,Não
C004504,48,M,PT,Viseu,2023-07-29,Restaurante,Não
C000308,32,F,PT,Porto,2024-01-07,Ambos,Não
C001279,45,F,PT,Coimbra,2024-06-06,Restaurante,Não
C006974,60,F,PT,Aveiro,2024-10-13,Restaurante,Não
C003746,39,M,ES,,2023-05-01,Hotel,Não
C006235,38,M,PT,Faro,2024-03-11,Restaurante,Não
C004908,23,M,PT,Coimbra,2023-01-06,Hotel,Não
C007256,71,M,UK,,2024-06-16,Hotel,Não
C001792,43,F,PT,Lisboa,2023-09-10,Restaurante,Não
C004163,37,F,PT,Lisboa,2024-12-18,Hotel,Não
C007402,51,M,PT,Lisboa,2024-03-30,Restaurante,Não
C006120,36,M,PT,Porto,2024-12-26,Restaurante,Sim
C002054,37,F,Outro,,2024-11-17,Ambos,Sim
C004484,50,M,PT,Lisboa,2023-05-17,Restaurante,Não
C005221,70,F,FR,,2024-01-17,Hotel,Não
C000072,66,M,ES,,2023-02-10,Restaurante,Não
C003952,28,M,PT,Outro,2024-10-01,Restaurante,Sim
C004061,53,F,PT,Aveiro,2024-05-19,Hotel,Não
C005315,31,F,ES,,2024-01-19,Restaurante,Não
C002888,64,M,UK,,2024-08-14,Ambos,Sim
C004130,68,M,PT,Braga,2023-06-09,Restaurante,Não
C001261,50,F,PT,Porto,2024-10-29,Restaurante,Não
C001667,26,F,Outro,,2023-03-23,Restaurante,Não
C004399,59,F,ES,,2023-12-03,Hotel,Não
C004040,30,F,PT,Braga,2023-10-19,Ambos,Sim
C004253,45,F,ES,,2024-01-04,Restaurante,Não
C006474,18,M,ES,,2023-09-28,Restaurante,Não
C002168,21,M,FR,,2024-06-13,Hotel,Não
C007617,44,F,FR,,2024-03-03,Hotel,Sim
C002534,27,M,PT,Outro,2023-01-30,Hotel,Não
C001696,73,F,ES,,2024-06-26,Restaurante,Não
C001096,40,M,ES,,2024-04-12,Restaurante,Não
C006027,59,F,PT,Porto,2023-01-05,Restaurante,Não
C005862,61,F,PT,Aveiro,2024-07-07,Restaurante,Não
C003752,47,F,ES,,2023-01-27,Hotel,Não
C001631,49,F,FR,,2024-03-21,Restaurante,Sim
C004907,34,F,PT,Porto,2024-06-07,Restaurante,Não
C001882,67,M,PT,Lisboa,2023-03-20,Ambos,Sim
C004523,49,M,UK,,2023-08-28,Ambos,Sim
C005370,67,F,DE,,2024-12-13,Restaurante,Não
C001613,56,F,PT,Braga,2024-08-29,Restaurante,Sim
C000979,18,M,Outro,,2023-08-22,Restaurante,Não
C003995,18,F,Outro,,2024-10-09,Restaurante,Sim
C005694,25,F,ES,,2024-02-16,Restaurante,Sim
C007077,54,F,PT,Porto,2024-08-06,Hotel,Não
C000849,31,F,UK,,2024-08-08,Ambos,Não
C003774,29,F,UK,,2023-05-30,Restaurante,Não
C003663,47,F,FR,,2023-03-04,Restaurante,Não
C002272,34,F,PT,Coimbra,2024-10-02,Restaurante,Não
C002393,18,F,PT,Porto,2023-07-31,Restaurante,Não
C006985,21,M,PT,Coimbra,2024-12-15,Restaurante,Não
C001831,53,F,PT,Braga,2023-11-10,Hotel,Não
C002761,52,M,PT,Outro,2023-07-06,Restaurante,Não
C000048,58,M,ES,,2023-01-08,Restaurante,Não
C007650,25,M,FR,,2024-09-09,Hotel,Não
C001351,23,M,PT,Porto,2024-11-01,Restaurante,Não
C007450,37,F,ES,,2024-03-02,Restaurante,Não
C003081,61,M,PT,Aveiro,2024-02-04,Restaurante,Não
C000447,47,F,Outro,,2024-05-05,Ambos,Sim
C002249,38,F,PT,Coimbra,2024-09-27,Restaurante,Sim
C001744,60,M,PT,Faro,2023-02-16,Restaurante,Não
C000845,44,M,PT,Lisboa,2023-02-15,Restaurante,Não
C005157,44,F,UK,,2024-11-28,Restaurante,Sim
C002861,33,F,FR,,2023-06-20,Restaurante,Não
C005545,36,F,DE,,2023-04-02,Restaurante,Sim
C002441,69,M,PT,Porto,2023-11-29,Ambos,Sim
C000679,56,M,ES,,2024-12-30,Restaurante,Não
C007084,31,F,PT,Lisboa,2024-10-31,Restaurante,Não
C004507,53,F,FR,,2023-08-15,Hotel,Não
C001295,43,M,PT,Porto,2024-01-27,Ambos,Não
C002760,51,M,PT,Lisboa,2023-10-13,Ambos,Sim
C003847,59,M,DE,,2023-11-11,Restaurante,Não
C004594,18,F,UK,,2023-02-13,Ambos,Sim
C007476,69,M,UK,,2024-05-18,Restaurante,Não
C005729,44,M,UK,,2024-02-22,Restaurante,Não
C005910,27,M,PT,Outro,2024-04-06,Ambos,Não
C001113,55,M,PT,Braga,2023-11-26,Restaurante,Não
C000777,30,F,DE,,2024-06-10,Ambos,Sim
C007564,55,F,ES,,2024-03-14,Hotel,Não
C002232,54,M,PT,Lisboa,2023-06-23,Ambos,Sim
C002229,18,M,PT,Porto,2023-01-25,Restaurante,Não
C002154,45,M,FR,,2024-09-16,Restaurante,Não
C005447,20,F,PT,Lisboa,2024-11-04,Ambos,Não
C005075,45,M,PT,Braga,2024-09-05,Hotel,Não
C004765,26,M,ES,,2024-07-01,Hotel,Não
C001367,41,F,PT,Viseu,2024-03-23,Restaurante,Sim
C001470,49,F,FR,,2024-08-12,Restaurante,Sim
C001852,70,F,PT,Porto,2024-04-01,Hotel,Não
C001964,52,F,PT,Coimbra,2024-11-14,Restaurante,Não
C002927,40,M,ES,,2024-01-18,Hotel,Não
C007072,27,F,PT,Outro,2023-06-29,Ambos,Não
C004713,48,F,ES,,2023-02-21,Restaurante,Não
C003888,39,M,ES,,2023-06-23,Hotel,Não
C000486,19,M,ES,,2023-03-30,Ambos,Não
C002240,52,F,PT,Porto,2024-10-10,Restaurante,Não
C004052,44,F,PT,Porto,2024-03-02,Restaurante,Não
C003102,55,M,PT,Porto,2024-11-15,Hotel,Não
C007430,18,F,PT,Porto,2023-08-21,Restaurante,Sim
C006143,41,M,PT,Faro,2023-04-19,Restaurante,Não
C000031,32,F,Outro,,2023-01-12,Restaurante,Não
C001880,29,M,PT,Porto,2024-01-05,Hotel,Não
C005808,36,M,ES,,2023-12-06,Ambos,Sim
C004276,40,M,PT,Braga,2023-02-13,Restaurante,Sim
C003129,43,M,PT,Lisboa,2023-05-22,Restaurante,Não
C003400,35,F,ES,,2024-11-05,Restaurante,Sim
C005171,46,F,FR,,2023-05-05,Restaurante,Sim
C007976,47,F,PT,Lisboa,2024-01-24,Restaurante,Não
C001037,22,F,PT,Coimbra,2023-11-02,Ambos,Sim
C000637,55,M,UK,,2023-07-12,Hotel,Não
C005999,49,M,ES,,2024-09-09,Ambos,Não
C003048,36,M,ES,,2024-01-18,Restaurante,Não
C001084,75,F,PT,Coimbra,2024-09-19,Hotel,Não
C002616,52,M,PT,Porto,2023-08-16,Hotel,Não
C000862,18,F,Outro,,2023-05-26,Ambos,Não
C004036,57,M,PT,Coimbra,2023-06-01,Restaurante,Não
C000904,62,M,FR,,2023-08-13,Hotel,Não
C006729,25,M,PT,Braga,2024-10-26,Hotel,Não
C000110,40,M,PT,Lisboa,2023-11-18,Restaurante,Não
C007693,65,M,ES,,2023-01-17,Ambos,Não
C007428,23,F,PT,Braga,2023-01-24,Ambos,Sim
C006579,46,F,FR,,2023-07-31,Restaurante,Não
C007655,59,F,PT,Porto,2023-02-02,Restaurante,Não
C006724,18,F,DE,,2023-11-04,Restaurante,Não
C007638,36,F,PT,Coimbra,2024-05-30,Ambos,Sim
C005880,47,M,ES,,2023-12-16,Restaurante,Não
C001832,45,M,FR,,2023-08-21,Hotel,Não
C007014,53,F,PT,Braga,2023-05-28,Restaurante,Não
C005038,31,F,PT,Porto,2023-12-31,Hotel,Sim
C000783,48,F,PT,Porto,2023-04-06,Restaurante,Não
C007806,33,M,PT,Porto,2023-08-27,Restaurante,Não
C007127,42,F,ES,,2023-04-29,Hotel,Não
C003654,28,F,PT,Lisboa,2024-04-12,Restaurante,Não
C004853,50,M,PT,Coimbra,2024-12-21,Hotel,Não
C002827,61,F,PT,Viseu,2024-11-29,Restaurante,Não
C003910,30,F,DE,,2024-07-15,Hotel,Não
C001826,49,M,PT,Outro,2024-07-08,Restaurante,Não
C002618,43,M,ES,,2023-11-10,Restaurante,Não
C005520,18,F,PT,Porto,2024-05-03,Ambos,Sim
C001095,53,F,UK,,2024-07-29,Restaurante,Sim
C005621,36,M,DE,,2023-06-27,Restaurante,Não
C005688,34,M,PT,Lisboa,2023-08-18,Restaurante,Não
C003383,45,M,FR,,2023-08-11,Restaurante,Sim
C004875,32,M,FR,,2023-06-25,Restaurante,Não
C003951,50,F,ES,,2023-12-07,Restaurante,Sim
C002866,37,F,PT,Lisboa,2024-07-09,Ambos,Sim
C001655,47,F,PT,Outro,2024-11-17,Hotel,Não
C006556,19,M,Outro,,2024-12-05,Hotel,Sim
C007332,53,F,ES,,2023-08-29,Restaurante,Não
C002324,68,M,ES,,2024-12-12,Restaurante,Sim
C002414,27,F,PT,Aveiro,2023-07-19,Restaurante,Sim
C006136,23,F,UK,,2023-12-03,Hotel,Não
C002655,31,F,PT,Lisboa,2023-06-09,Restaurante,Não
C003019,34,F,Outro,,2024-06-23,Restaurante,Não
C002679,43,F,PT,Lisboa,2024-10-10,Restaurante,Sim
C004539,38,F,DE,,2024-08-18,Restaurante,Não
C005214,48,M,PT,Aveiro,2024-10-22,Hotel,Não
C005577,31,M,PT,Porto,2023-11-06,Restaurante,Não
C005010,39,M,Outro,,2023-01-23,Restaurante,Não
C007898,40,M,FR,,2023-09-20,Hotel,Não
C000179,37,F,UK,,2023-09-07,Restaurante,Não
C005504,19,M,PT,Aveiro,2024-05-18,Hotel,Não
C005683,25,F,ES,,2023-07-04,Ambos,Sim
C003341,53,M,UK,,2023-02-23,Restaurante,Sim
C001205,42,M,UK,,2023-07-21,Restaurante,Não
C002203,53,F,DE,,2023-05-02,Hotel,Sim
C005408,60,M,FR,,2024-02-22,Restaurante,Não
C006498,60,F,ES,,2024-05-11,Restaurante,Não
C006177,39,M,PT,Viseu,2024-09-21,Restaurante,Não
C007373,35,M,UK,,2023-11-14,Restaurante,Não
C007954,19,F,UK,,2024-02-17,Restaurante,Não
C003955,32,F,PT,Aveiro,2024-12-14,Restaurante,Não
C001771,42,F,PT,Porto,2023-02-14,Restaurante,Não
C000830,37,M,Outro,,2023-06-09,Restaurante,Não
C000942,55,M,PT,Lisboa,2023-07-14,Ambos,Sim
C003170,35,F,UK,,2024-03-30,Ambos,Não
C002487,35,M,PT,Faro,2024-01-06,Restaurante,Sim
C000628,39,F,FR,,2023-11-23,Restaurante,Não
C003012,63,F,PT,Coimbra,2023-11-05,Restaurante,Não
C004717,80,F,FR,,2024-02-26,Hotel,Não
C000926,18,M,ES,,2023-04-17,Hotel,Não
C000296,30,F,ES,,2024-10-15,Hotel,Não
C001053,49,M,PT,Viseu,2024-06-07,Restaurante,Não
C002708,42,M,UK,,2024-06-09,Restaurante,Não
C003214,66,F,DE,,2023-12-29,Restaurante,Não
C006921,46,M,PT,Porto,2023-08-10,Restaurante,Não
C002868,27,M,DE,,2024-04-14,Restaurante,Sim
C002790,44,M,PT,Porto,2024-07-26,Restaurante,Não
C000945,71,M,PT,Lisboa,2024-07-16,Restaurante,Não
C006369,28,F,PT,Lisboa,2024-02-02,Ambos,Sim
C006643,28,M,PT,Lisboa,2023-03-06,Ambos,Sim
C000013,45,F,ES,,2024-12-22,Restaurante,Sim
C001118,41,F,UK,,2024-07-14,Restaurante,Não
C005835,44,M,PT,Lisboa,2024-08-07,Restaurante,Não
C007826,60,M,PT,Outro,2024-06-23,Restaurante,Sim
C005486,53,F,PT,Porto,2023-05-08,Hotel,Não
C003122,32,M,PT,Porto,2023-02-06,Restaurante,Sim
C004873,22,M,DE,,2023-01-30,Ambos,Sim
C001320,39,F,PT,Lisboa,2024-03-05,Restaurante,Sim
C000780,51,M,FR,,2023-05-16,Restaurante,Não
C007816,44,M,PT,Lisboa,2023-09-26,Restaurante,Não
C007321,52,F,PT,Coimbra,2023-03-04,Ambos,Sim
C003618,37,F,ES,,2023-01-24,Restaurante,Sim
C003766,42,F,ES,,2024-01-27,Restaurante,Não
C000434,53,M,PT,Lisboa,2024-09-29,Hotel,Não
C000654,24,M,PT,Lisboa,2023-07-08,Hotel,Não
C002478,65,M,UK,,2024-01-19,Restaurante,Não
C005268,33,F,FR,,2024-02-07,Hotel,Não
